MinReturn,PolicyExecTime,AverageQLoss,AbsLearnSignalOld,AverageDiscountedReturn,ProcessExecTime,LossAfter,AverageQ,AbsLearnSignalNew,StdReturn,NumTrajs,AverageY,ExplainedVariance,AverageAbsQ,Perplexity,LossBefore,Entropy,EnvExecTime,AveragePolicyStd,dLoss,Iteration,MaxReturn,AverageAbsQYDiff,Time,MeanKL,AverageAbsY,ItrTime,AverageReturn,MeanKLBefore,AbsLearnSignal
402.792572169,1.071686029434204,75.6083,0.625647951554,350.95996541,0.13416576385498047,-233.36,219.564,0.6254681187,105.883318381,45,219.651004925,0.0777379975702,219.601,2.92995e+10,-233.304,24.1008,10.092676877975464,0.998789,0.0557709,571,848.547229786,5.89786490829,31338.932773828506,0.00658753,219.664767159,53.97320532798767,595.959659101,0.0,0.6254681187
279.113915574,1.0454118251800537,74.9375,0.390003696247,360.726892879,0.1316680908203125,-233.27,219.998,0.390145623364,161.165583953,42,220.077546617,-1.5586758575,220.033,2.92913e+10,-233.23,24.1006,9.879079580307007,0.998773,0.039566,572,1071.31660999,5.88653511866,31392.858339309692,0.00729594,220.09246392,53.80305290222168,636.840289619,0.0,0.390145623364
380.680285533,1.0642681121826172,73.92,0.315358328853,349.589656123,0.13155508041381836,-230.875,220.144,0.31538128121,120.210069862,45,220.224188135,-2.42988967023,220.178,2.92958e+10,-230.813,24.1007,9.813233613967896,0.998782,0.062149,573,984.874446304,5.84221681401,31446.53418302536,0.00365209,220.236298071,53.55392861366272,592.658040863,0.0,0.31538128121
405.555475984,1.1056957244873047,72.4979,0.25067916804,359.546598139,0.136885404586792,-235.278,220.635,0.250587236501,138.363448987,43,220.715485632,-2.4301488331,220.667,2.92889e+10,-235.228,24.1005,10.29025673866272,0.998768,0.0500031,574,1110.5771881,5.80425376826,31500.457965135574,0.00530089,220.72811093,53.805259466171265,628.414620845,0.0,0.250587236501
341.957086366,1.0739738941192627,73.3362,0.704805138762,343.678881035,0.13574671745300293,-231.778,221.259,0.705108995176,125.674742864,47,221.334127294,0.510669291033,221.295,2.92913e+10,-231.707,24.1006,10.214680194854736,0.998773,0.0712128,575,958.786118591,5.81599846508,31556.018235445023,0.00957539,221.349450839,55.437819719314575,576.264520926,0.0,0.705108995176
253.724231574,1.0626497268676758,73.484,0.407121249586,349.552446115,0.1348721981048584,-230.687,221.903,0.407191282132,120.898240742,45,221.982091623,-0.83212182591,221.942,2.92946e+10,-230.626,24.1007,10.05635142326355,0.998779,0.0610962,576,922.078066436,5.81367435931,31611.217915534973,0.00896031,221.999151424,55.078705072402954,594.875483274,0.0,0.407191282132
289.303794953,1.0939249992370605,73.6532,0.437266213149,352.433083809,0.13527941703796387,-234.998,222.275,0.437178065978,136.036692193,45,222.354075984,-0.0793135520396,222.315,2.93182e+10,-234.907,24.1015,10.322445392608643,0.998827,0.0906982,577,945.066496642,5.80381811839,31667.15521836281,0.00941747,222.370845824,55.818838357925415,605.471152601,0.0,0.437178065978
446.007986195,1.0731158256530762,73.1317,0.16105979013,359.692764396,0.13799238204956055,-235.631,223.0,0.161085168374,151.452975641,43,223.072829461,-68.0680812461,223.037,2.93629e+10,-235.577,24.103,9.949830770492554,0.998916,0.0537415,578,1100.71978075,5.80869827142,31723.047396421432,0.00636248,223.089612381,55.76815915107727,629.060930306,0.0,0.161085168374
334.396865348,1.11244535446167,73.9907,0.118786565669,349.914627171,0.1372816562652588,-238.582,223.014,0.118785788357,118.692058126,46,223.09283035,-148.618686454,223.052,2.93642e+10,-238.53,24.103,10.304242610931396,0.998919,0.0520782,579,890.678585547,5.85115282103,31779.51852297783,0.00705451,223.10895996,56.35046863555908,592.881872505,0.0,0.118785788357
300.470378422,1.1356053352355957,74.0176,0.235151913921,371.555623063,0.13929200172424316,-235.878,223.469,0.235163209526,171.206164383,41,223.544967022,-25.5017669829,223.504,2.93593e+10,-235.82,24.1029,10.501773595809937,0.998909,0.0578308,580,1060.51358708,5.84055071885,31835.909275770187,0.00749753,223.560223643,56.2718551158905,678.72726164,0.0,0.235163209526
265.81952551,1.1218633651733398,74.0927,0.222311494194,357.785748424,0.13970708847045898,-239.039,223.789,0.222410937597,120.223300144,44,223.863467597,-9.30499939686,223.827,2.93513e+10,-238.993,24.1026,10.365035772323608,0.998893,0.0464478,581,912.092878168,5.8453907649,31892.867897748947,0.00225652,223.882326867,56.836129665374756,617.411642929,0.0,0.222410937597
392.047758775,1.1159319877624512,75.331,0.591026746126,360.13245791,0.13625192642211914,-238.64,224.242,0.59105624188,146.478950622,43,224.317180181,0.311663117346,224.283,2.93279e+10,-238.563,24.1018,10.486772775650024,0.998847,0.0762482,582,1085.53065531,5.8700545541,31950.078087568283,0.0099887,224.33549114,57.08834362030029,632.345989799,0.0,0.59105624188
359.659056959,1.1170756816864014,73.6571,0.612357898483,352.355683495,0.13834071159362793,-231.93,224.119,0.612423500581,130.227501237,45,224.194084079,0.0901672827658,224.16,2.9323e+10,-231.878,24.1016,10.233861684799194,0.998837,0.0523376,583,910.980445671,5.83808529875,32006.6901614666,0.00641413,224.211317164,56.490562438964844,603.010186831,0.0,0.612423500581
317.540593089,1.09144926071167,75.5438,0.464058368707,347.868131855,0.1379261016845703,-237.822,224.796,0.463974510301,124.640822062,46,224.867332749,-0.312970743227,224.832,2.93226e+10,-237.759,24.1016,10.247292041778564,0.998836,0.0635529,584,829.246400349,5.90443278317,32062.97852706909,0.00991475,224.881191368,56.16501593589783,589.788497139,0.0,0.463974510301
328.882591642,1.1171391010284424,73.6442,0.437578334699,362.141887963,0.13872933387756348,-239.617,225.03,0.437539302898,114.813131591,43,225.103677926,-0.313701567824,225.064,2.93615e+10,-239.535,24.1029,10.404579401016235,0.998915,0.0817566,585,872.48055625,5.85708464832,32120.655423641205,0.00954462,225.118566502,57.5558819770813,629.362226148,0.0,0.437539302898
424.094262004,1.1093811988830566,75.2011,0.417656111615,355.705498086,0.1398484706878662,-238.363,225.549,0.417980537583,139.984082258,44,225.621785491,-0.235730663584,225.587,2.94018e+10,-238.32,24.1043,10.401020526885986,0.998995,0.0424652,586,1058.2042271,5.90483855481,32178.60355114937,0.0050256,225.636922655,57.81945848464966,617.296742983,0.0,0.417980537583
254.796743828,1.105642557144165,74.9798,0.51951160438,355.647640839,0.13846302032470703,-242.376,225.222,0.519654126989,143.450501648,45,225.296513933,-0.329128885525,225.259,2.93941e+10,-242.314,24.1041,10.232039213180542,0.998979,0.0622101,587,1004.82649817,5.87844354027,32235.482211351395,0.00999492,225.313613127,56.755061626434326,613.154301065,0.0,0.519654126989
393.975122164,1.1135728359222412,75.4415,0.356867744965,363.34393926,0.13841462135314941,-236.286,225.646,0.356736827967,122.58078117,43,225.717378493,-1.48797902838,225.684,2.93907e+10,-236.213,24.1039,10.465203762054443,0.998973,0.0727386,588,998.57660861,5.88237827064,32293.124260902405,0.00951441,225.73256285,57.520344257354736,635.1473856,0.0,0.356736827967
329.331229006,1.1476638317108154,75.0599,0.158276226623,345.601706621,0.14252758026123047,-239.582,225.7,0.158297838449,101.229320296,47,225.773612623,-15.5027163991,225.739,2.94052e+10,-239.532,24.1044,10.364648342132568,0.999002,0.0496521,589,919.170400256,5.88983011548,32350.61336016655,0.00707884,225.789244116,57.36099290847778,575.914894193,0.0,0.158297838449
389.398796986,1.1025967597961426,74.7005,0.242289845899,359.832427629,0.13532066345214844,-242.096,225.771,0.242228216891,108.107737151,44,225.845479498,-3.72273579205,225.813,2.94045e+10,-242.038,24.1044,10.225567817687988,0.999001,0.0581055,590,875.356569085,5.87035421158,32407.734490156174,0.00582863,225.861766205,56.99734163284302,620.517263174,0.0,0.242228216891
362.96042309,1.1180644035339355,74.7174,0.143576400799,350.976433781,0.139129638671875,-241.773,226.289,0.143657745277,110.543046669,45,226.362465789,-23.2357677146,226.327,2.94033e+10,-241.726,24.1044,10.446133852005005,0.998999,0.0465393,591,880.10015949,5.85949705954,32465.489318847656,0.00569131,226.379344304,57.62904620170593,594.532276373,0.0,0.143657745277
153.267980626,1.1191539764404297,73.5194,0.497953054708,355.900722869,0.14088845252990723,-240.385,226.143,0.498040111094,115.166580736,45,226.214407395,0.315499645389,226.181,2.93947e+10,-240.341,24.1041,10.515873432159424,0.998982,0.0444946,592,936.567986885,5.82725726894,32523.1618540287,0.00425533,226.230600568,57.54691433906555,609.868971913,0.0,0.498040111094
268.978795371,1.0858244895935059,75.429,0.460139518196,340.516154659,0.13578271865844727,-237.92,226.661,0.460319042243,132.821990643,47,226.735717821,0.0174000041839,226.701,2.93898e+10,-237.861,24.1039,10.145012378692627,0.998972,0.0594177,593,877.839695572,5.87097903503,32581.156200170517,0.00919836,226.753661935,57.868079662323,568.72384018,0.0,0.460319042243
166.010361953,1.1182358264923096,75.1108,0.470443392615,350.376255982,0.13779187202453613,-242.209,227.217,0.470625124613,108.807782548,46,227.292524036,0.10109892213,227.257,2.93952e+10,-242.146,24.1041,10.271402835845947,0.998983,0.0627289,594,790.244062348,5.87739725201,32638.8415453434,0.00978948,227.310200939,57.55821681022644,590.72417313,0.0,0.470625124613
372.029543749,1.099278450012207,76.2188,0.107259598029,357.349860553,0.13747406005859375,-243.391,227.397,0.107257770555,136.192578384,44,227.471032564,-194.482390788,227.443,2.94113e+10,-243.326,24.1046,10.34658670425415,0.999015,0.0656586,595,944.617296255,5.91544647656,32694.98035287857,0.00787035,227.490649865,56.01572847366333,618.124615949,0.0,0.107257770555
365.757656027,1.1014039516448975,76.0722,0.495539036984,343.608315872,0.13571810722351074,-239.296,227.647,0.495635865713,118.182269015,47,227.7235926,0.0916313059359,227.696,2.94363e+10,-239.227,24.1055,10.195367574691772,0.999064,0.0690155,596,821.529925374,5.92861826476,32752.09658551216,0.00688173,227.745237068,56.9931366443634,573.384307374,0.0,0.495635865713
476.922725248,1.1343047618865967,75.6965,0.458011297296,366.136998396,0.13744187355041504,-238.744,227.94,0.458018510055,108.563966113,42,228.016030758,-0.94015753407,227.987,2.9444e+10,-238.669,24.1058,10.358709573745728,0.99908,0.0748138,597,952.214896999,5.9006103539,32809.55250453949,0.00994821,228.037837376,57.342230796813965,638.541186624,0.0,0.458018510055
281.581715536,1.1031842231750488,75.1211,0.318756630372,355.99363467,0.13635730743408203,-243.56,228.628,0.318907136183,125.207596603,44,228.701451633,-1.14163984832,228.67,2.94449e+10,-243.505,24.1058,10.21644377708435,0.999082,0.0548248,598,1020.26897057,5.88753228403,32866.6681804657,0.00975899,228.720226874,56.99894070625305,612.261204152,0.0,0.318907136183
404.716673867,1.1367261409759521,76.3877,0.509920364163,354.658474742,0.14220523834228516,-242.755,228.848,0.509974418315,128.080946384,45,228.924609755,0.0867465810467,228.887,2.9445e+10,-242.665,24.1058,10.376180648803711,0.999082,0.0908051,599,971.162578345,5.91507511067,32924.38909268379,0.0089717,228.940493459,57.598976373672485,608.761595945,0.0,0.509974418315
365.33682153,1.0586822032928467,77.3617,0.495280634578,356.337707982,0.13390207290649414,-238.093,229.135,0.495313654155,115.645986913,44,229.210516602,-0.384370304056,229.18,2.94427e+10,-237.836,24.1057,9.958044290542603,0.999078,0.257126,600,877.594672337,5.93719024516,32980.607582092285,0.00770257,229.230304621,56.1031277179718,612.580289365,0.0,0.495313654155
318.649747514,1.0550739765167236,75.9397,0.394299708633,349.719645061,0.13129758834838867,-237.997,229.7,0.39456781746,151.301819517,44,229.776794821,-0.0387461592603,229.75,2.94248e+10,-237.932,24.1051,9.8802170753479,0.999041,0.0648193,601,1016.30102206,5.91638906025,33036.789012908936,0.00941116,229.799326699,56.08127784729004,601.466186533,0.0,0.39456781746
375.482780999,1.0343153476715088,75.9561,0.504345440726,358.053519906,0.13102984428405762,-243.346,230.205,0.50449559372,138.80704762,44,230.277926645,-0.187387610468,230.248,2.93952e+10,-243.284,24.1041,9.419141054153442,0.998982,0.0623474,602,1103.79570429,5.91126741583,33093.26449894905,0.00746681,230.296891389,56.37165403366089,618.233017137,0.0,0.50449559372
263.575161897,1.071012020111084,76.0707,0.416607978668,360.524825197,0.1302812099456787,-247.714,230.368,0.416713928089,157.80061225,43,230.443535546,-0.73259027737,230.41,2.94437e+10,-247.624,24.1057,9.772688627243042,0.999079,0.0900726,603,1020.57594259,5.89614986216,33149.47069978714,0.00892168,230.461771665,56.10651659965515,633.662134149,0.0,0.416713928089
283.880123863,0.9986414909362793,76.7263,0.20187700039,342.179490856,0.12495899200439453,-240.445,230.193,0.201895397699,128.013332101,47,230.268653106,-8.70046340287,230.234,2.941e+10,-240.401,24.1046,9.181573390960693,0.999011,0.0442352,604,937.926925265,5.93014407362,33205.99011874199,0.00433789,230.285344724,56.42115569114685,572.548372605,0.0,0.201895397699
326.36474228,1.0422801971435547,75.0188,0.485667041039,339.932022101,0.12618088722229004,-239.738,231.097,0.48572326026,139.41935054,49,231.16891589,-0.45316677504,231.137,2.94179e+10,-239.679,24.1049,9.459513187408447,0.999026,0.0585785,605,844.413984233,5.90935890002,33262.295365571976,0.00855425,231.184396427,56.20636463165283,566.172517187,0.0,0.48572326026
344.443179111,1.0397255420684814,77.3389,0.360944262577,346.528899139,0.12384200096130371,-233.78,230.933,0.360912582068,135.406283761,45,231.007653341,-2.69936973113,230.973,2.93921e+10,-233.724,24.104,9.322545051574707,0.998975,0.055542,606,897.248510903,5.96627359977,33317.95269393921,0.00857014,231.026535686,55.54220151901245,587.627263115,0.0,0.360912582068
355.198134069,1.003674030303955,76.846,0.305285737667,358.020735939,0.12279224395751953,-245.179,231.58,0.305240299098,141.239582169,44,231.656803663,-1.48900535622,231.622,2.93844e+10,-245.123,24.1037,9.172803163528442,0.998959,0.055954,607,905.240743252,5.94296746458,33372.99538683891,0.00766074,231.675994185,54.92727518081665,619.815748336,0.0,0.305240299098
233.941624598,1.0451018810272217,77.7454,0.161816681164,331.253111183,0.12746381759643555,-238.855,231.131,0.161831654154,180.194252363,49,231.207514351,-42.3574295694,231.172,2.93749e+10,-238.755,24.1034,9.608025312423706,0.99894,0.100464,608,1219.15410353,5.96592632767,33428.70421862602,0.00574241,231.22492909,55.58749771118164,554.141984864,0.0,0.161831654154
342.509517734,1.0758471488952637,75.9504,0.513729108795,354.858261892,0.12755227088928223,-243.153,231.601,0.513768458635,161.382108911,44,231.672928533,-0.271540525382,231.639,2.93938e+10,-243.102,24.104,9.773181200027466,0.998979,0.0511017,609,1050.38801856,5.91303105119,33485.28028059006,0.00649028,231.685161211,56.459749937057495,616.598718853,0.0,0.513768458635
259.931117971,1.0494074821472168,77.6943,0.420313967087,338.451320703,0.13053345680236816,-240.781,231.148,0.420496177066,141.284478234,48,231.221063285,-0.5945812829,231.188,2.94086e+10,-240.709,24.1046,9.699506282806396,0.999008,0.072113,610,844.136680085,5.94362266512,33541.001051187515,0.00852597,231.238164355,55.606377363204956,563.493846098,0.0,0.420496177066
298.961256807,1.0501198768615723,76.6237,0.163619840776,329.830059558,0.12807345390319824,-235.408,231.565,0.163613405006,142.255692779,50,231.637951506,-10.0185499315,231.605,2.93853e+10,-235.33,24.1038,9.563001155853271,0.998962,0.0788727,611,884.155311564,5.93134810967,33597.56873059273,0.00526414,231.653249693,56.418134689331055,538.776224435,0.0,0.163613405006
275.643230816,1.1142263412475586,76.7721,0.330810562269,329.869110665,0.131727933883667,-234.857,231.373,0.330904348947,116.418406683,51,231.446421959,-0.729159526183,231.413,2.93903e+10,-234.782,24.1039,9.963740587234497,0.998972,0.0746155,612,757.243966767,5.94524214387,33653.90195393562,0.00885663,231.465398792,56.2110652923584,534.728836077,0.0,0.330904348947
310.460325797,1.106093168258667,76.0428,0.162177614331,345.760708806,0.13601255416870117,-235.357,232.111,0.162189893684,143.225803502,47,232.182404938,-13.4591835455,232.154,2.9338e+10,-235.26,24.1021,10.250757932662964,0.998867,0.0965424,613,891.018338137,5.92690999764,33711.39186000824,0.0071953,232.201813411,57.36835527420044,585.820232057,0.0,0.162189893684
321.936131126,1.062488079071045,75.3181,0.104219682091,343.957783714,0.1304934024810791,-242.837,231.973,0.104220697796,130.305400551,48,232.040799724,-378.59372656,232.017,2.93432e+10,-242.794,24.1023,9.9350266456604,0.998877,0.0428925,614,839.196209292,5.90660808279,33767.76799702644,0.00662803,232.059368276,56.2535834312439,573.352432079,0.0,0.104220697796
310.121737739,1.0681679248809814,75.9568,0.407445012625,331.665726215,0.13262271881103516,-237.505,232.016,0.407522875176,130.11752235,50,232.086815031,-0.767140564085,232.062,2.929e+10,-237.448,24.1005,10.060613870620728,0.99877,0.056778,615,819.654581317,5.92044193327,33824.8163151741,0.00739418,232.106828513,56.923009395599365,542.995547044,0.0,0.407522875176
231.106108622,1.0624163150787354,75.2705,0.130409361616,338.824112107,0.13099002838134766,-233.526,232.307,0.130445994428,183.255069218,47,232.374613944,-108.490532297,232.356,2.92658e+10,-233.443,24.0997,9.723618268966675,0.998722,0.0830231,616,1076.07833055,5.89900290688,33881.584282159805,0.0086704,232.396080457,56.64433193206787,574.133314175,0.0,0.130445994428
323.342075229,1.0842409133911133,76.0093,0.402079901192,327.794756185,0.13175249099731445,-238.535,232.028,0.401990369707,117.161124304,52,232.097842151,-1.66816572671,232.075,2.93024e+10,-238.44,24.1009,10.134000539779663,0.998795,0.0955353,617,831.41848663,5.94075484183,33937.645068883896,0.0075696,232.11923413,55.93628191947937,528.956804148,0.0,0.401990369707
