AveragePolicyStd,LossAfter,ProcessExecTime,AbsLearnSignal,NumTrajs,AbsLearnSignalNew,PolicyExecTime,EnvExecTime,AverageQ,Time,ExplainedVariance,AverageAbsQYDiff,MeanKL,MinReturn,ItrTime,dLoss,Entropy,Perplexity,LossBefore,AverageY,MeanKLBefore,AbsLearnSignalOld,AverageAbsY,AverageAbsQ,StdReturn,MaxReturn,AverageReturn,Iteration,AverageQLoss,AverageDiscountedReturn
0.994662,-222.445,0.1435699462890625,0.627762280399,43,0.627762280399,1.0876872539520264,9.93883466720581,219.307,35489.802643060684,0.356855985753,4.66065353642,0.00998984,350.712769594,54.334774017333984,0.0608978,24.0302,2.73e+10,-222.385,219.318561713,0.0,0.627585432456,219.389342909,219.429,122.215094694,932.509130301,571.240376587,639,45.2724,329.03641354
0.994754,-222.058,0.14565610885620117,0.646518448444,39,0.646518448444,1.0983152389526367,10.319640874862671,219.001,35544.76773285866,0.363530805561,4.69143232588,0.00992954,328.177842126,54.84792375564575,0.0578003,24.0317,2.7343e+10,-222.0,219.012385158,0.0,0.646266695271,219.085333385,219.13,184.781167548,1117.88075774,613.453600119,640,46.1468,335.894717109
0.994827,-219.411,0.14366412162780762,0.692353195774,41,0.692353195774,1.092857837677002,10.212198972702026,218.559,35600.125061273575,0.40732968996,4.71939645253,0.00971375,366.831970804,55.23907279968262,0.0622711,24.033,2.73776e+10,-219.349,218.571807131,0.0,0.692163443082,218.651012875,218.697,126.269134008,926.778745405,589.317833462,641,46.1062,333.744360361
0.994802,-218.774,0.14476346969604492,0.592453756264,42,0.592453756264,1.1021978855133057,10.240997314453125,218.696,35655.07021641731,0.424192511602,4.70700494511,0.0097381,343.582170944,54.82964086532593,0.0567322,24.0326,2.73659e+10,-218.718,218.71094922,0.0,0.592720467694,218.790983082,218.837,132.3421368,927.570419023,587.249023132,642,45.8183,332.752606803
0.994802,-220.585,0.14902973175048828,0.703720192707,43,0.703720192707,1.1042413711547852,10.317575931549072,218.411,35710.926710128784,0.617537794938,4.71816784089,0.00968318,364.532236938,55.73049283027649,0.0622406,24.0325,2.73654e+10,-220.523,218.424634784,0.0,0.703768224795,218.515976839,218.561,146.215003811,1119.08799273,588.53353341,643,46.5855,332.1587773
0.994798,-222.105,0.14200139045715332,0.526612255089,39,0.526612255089,1.1057326793670654,10.0803542137146,218.442,35766.24742293358,0.0704343490518,4.73704646922,0.00775078,365.23296655,55.20228433609009,0.0523834,24.0325,2.73635e+10,-222.052,218.45705454,0.0,0.526678569034,218.561174012,218.614,140.664465592,953.539119563,619.008725035,644,46.6044,341.332825448
0.994798,-220.172,0.14391088485717773,0.713999464188,39,0.713999464188,1.1029088497161865,10.2820303440094,218.821,35821.35980176926,0.629489901806,4.70450736309,0.00675743,342.174168707,54.994895696640015,0.048996,24.0325,2.73637e+10,-220.123,218.836111596,0.0,0.713859119631,218.933031491,218.985,146.522001222,968.732666062,622.201350685,645,46.0527,341.88942704
0.994772,-216.574,0.14759087562561035,0.338177702326,39,0.338177702326,1.0907158851623535,10.116350412368774,218.802,35876.7615609169,-1.77009317467,4.72120937296,0.00949834,352.66169618,55.28521227836609,0.0635223,24.032,2.73513e+10,-216.511,218.816068273,0.0,0.338200646609,218.903239633,218.96,172.221675605,997.769324825,622.140587895,646,46.6644,339.108091592
0.994724,-217.883,0.14479541778564453,0.710215284562,41,0.710215284562,1.089653491973877,10.285338401794434,218.696,35931.82863903046,0.516144233717,4.71271629097,0.00990852,396.984705996,54.95037221908569,0.0644073,24.0312,2.73296e+10,-217.819,218.71260412,0.0,0.710157344131,218.811854766,218.859,136.375113762,1026.84119065,594.160043372,647,46.1528,334.834287112
0.994728,-225.343,0.14420413970947266,0.682073465642,40,0.682073465642,1.0925445556640625,10.169137954711914,218.866,35987.46282339096,0.603723843954,4.73125002538,0.0064325,402.996918729,55.51869487762451,0.0435944,24.0313,2.73317e+10,-225.299,218.881432228,0.0,0.682036842317,218.985926297,219.038,98.5742443832,929.773084631,606.433278529,648,46.5735,340.426028157
0.994707,-217.998,0.14585328102111816,0.607595465504,42,0.607595465504,1.096529245376587,10.386477708816528,218.6,36043.02235031128,0.400885472174,4.74358570137,0.00924665,394.486615225,55.43992304801941,0.0552521,24.0309,2.73217e+10,-217.943,218.617507029,0.0,0.607621744034,218.715492946,218.764,168.203321415,1146.80622575,587.74081314,649,46.5233,329.817900331
0.994647,-226.681,0.14661073684692383,0.676258214325,41,0.676258214325,1.081810474395752,10.116034746170044,218.755,36098.5142288208,0.529445579739,4.73413148212,0.00981179,391.348790231,55.37065577507019,0.0825806,24.0299,2.72941e+10,-226.598,218.771061076,0.0,0.67619504243,218.863455038,218.911,143.174884144,987.591634084,612.919786721,650,46.26,340.087324228
0.994584,-225.424,0.14678263664245605,0.660754737234,41,0.660754737234,1.0982880592346191,10.190200567245483,218.9,36153.76703834534,0.469064718445,4.76485192093,0.00983026,352.119585346,55.133517026901245,0.0565338,24.0289,2.72646e+10,-225.367,218.918444686,0.0,0.660648544268,219.013539564,219.061,158.194994262,1114.49411486,608.746676174,651,47.2277,337.279672691
0.994615,-216.432,0.14208173751831055,0.533095968554,43,0.533095968554,1.056668996810913,10.037896871566772,218.376,36209.22314572334,-0.0885547458229,4.75241359008,0.00966902,109.837565881,55.3398118019104,0.0547791,24.0294,2.72792e+10,-216.377,218.396070679,0.0,0.533081810322,218.47660931,218.525,147.23114112,894.124682565,559.831766237,652,46.7866,321.402512056
0.994584,-215.144,0.144545316696167,0.195849828265,43,0.195849828265,1.0556731224060059,9.957183122634888,218.922,36264.93328118324,-3.22590027859,4.75027911419,0.00981714,397.914724998,55.589823484420776,0.0315094,24.0289,2.72652e+10,-215.113,218.94076886,0.0,0.195785685014,219.028755435,219.077,154.952304767,1150.17358628,577.459005152,653,46.3761,329.077160199
0.994545,-224.271,0.1392512321472168,0.478530259131,39,0.478530259131,1.0591235160827637,10.3110511302948,218.616,36320.86560130119,-0.573806614427,4.800032512,0.00908411,338.139278581,55.81519889831543,0.0513611,24.0282,2.72468e+10,-224.219,218.636109507,0.0,0.478725229064,218.725037571,218.774,159.230373183,1076.75355255,619.322076007,654,48.488,339.58518708
0.994533,-221.609,0.1454148292541504,0.574599830253,41,0.574599830253,1.0988833904266357,10.449897289276123,219.144,36377.78049874306,0.0908461430207,4.75060671338,0.00983153,325.669974826,56.79185914993286,0.0662689,24.028,2.72417e+10,-221.542,219.163308562,0.0,0.574616531316,219.239091795,219.283,146.415286145,1003.4824537,606.249829757,655,46.342,338.245185448
0.994539,-220.426,0.1418004035949707,0.704003268732,40,0.704003268732,1.0446853637695312,9.95635724067688,218.656,36433.02483487129,0.629761278388,4.80690183301,0.00991445,368.577226672,55.12559366226196,0.057724,24.0281,2.72438e+10,-220.368,218.677269683,0.0,0.703990993208,218.753285174,218.797,121.947220746,847.868763026,603.464651439,656,48.3333,337.887031499
0.994525,-213.822,0.14024758338928223,0.560466358899,43,0.560466358899,1.0581846237182617,9.944693803787231,218.896,36487.87445688248,0.377012240249,4.78986004378,0.00980059,343.886384554,54.72533702850342,0.0579834,24.0278,2.7237e+10,-213.764,218.914425636,0.0,0.560355939711,218.988979788,219.03,96.417448839,790.282439985,566.602757608,657,47.8277,328.47518406
0.994489,-220.575,0.14405488967895508,0.526179246811,41,0.526179246811,1.10512375831604,10.063897371292114,219.102,36543.15650343895,0.35587885579,4.81154607581,0.00908301,370.783218818,55.160008907318115,0.0771179,24.0273,2.72209e+10,-220.498,219.121789062,0.0,0.525844956982,219.186788689,219.232,138.545340205,996.257749916,601.110890528,658,47.6535,336.969951058
0.994495,-217.65,0.14341425895690918,0.683110863851,44,0.683110863851,1.1192307472229004,10.28563141822815,218.922,36598.3850402832,0.404835374848,4.79432279605,0.00964935,368.693514652,55.103779792785645,0.053772,24.0274,2.72239e+10,-217.596,218.941534142,0.0,0.682998401717,219.007715067,219.051,120.520940271,901.269949639,558.451699574,659,47.3981,324.869249181
0.99447,-216.029,0.14100432395935059,0.635346987376,42,0.635346987376,1.0593132972717285,9.747936725616455,219.05,36653.53738474846,0.328603673944,4.77367333793,0.00956383,378.621495642,55.0273232460022,0.0550842,24.0269,2.72123e+10,-215.974,219.069492035,0.0,0.634935053273,219.125462703,219.167,112.767654864,826.540935784,574.803703692,660,46.6436,329.856336636
0.994513,-220.433,0.1408100128173828,0.639779275074,40,0.639779275074,1.084287405014038,10.023106813430786,218.927,36708.47140073776,0.555579788901,4.79807679916,0.00971347,363.038795844,54.809653997421265,0.0604858,24.0277,2.72325e+10,-220.372,218.943249147,0.0,0.639321117582,219.002192607,219.046,119.697059655,1050.30146408,609.625102767,661,47.3795,340.019467786
0.994562,-226.063,0.14177489280700684,0.501608392736,37,0.501608392736,1.0879359245300293,9.811731100082397,219.11,36763.45047521591,-0.396058788531,4.7914779496,0.00967072,384.96267718,54.86267828941345,0.0709991,24.0285,2.7255e+10,-225.992,219.126070741,0.0,0.5014355457,219.182379445,219.223,183.70019841,1223.88888631,657.780239993,662,47.5776,349.536589459
0.994597,-222.55,0.14305615425109863,0.608260665337,41,0.608260665337,1.0994343757629395,10.025404453277588,218.73,36818.77449989319,-0.0328592502051,4.80405915023,0.00970017,420.180690905,55.20286750793457,0.0533447,24.0291,2.72716e+10,-222.497,218.746381786,0.0,0.608141165842,218.79904117,218.845,119.700674163,874.585113549,601.019184314,663,47.0116,337.662569227
0.994632,-224.244,0.14246749877929688,0.531503326566,38,0.531503326566,1.063328504562378,9.733182668685913,219.171,36872.70207309723,0.266633600299,4.77034378155,0.00916398,366.520524823,53.808507680892944,0.0963593,24.0297,2.72876e+10,-224.148,219.186833993,0.0,0.531419882611,219.232368117,219.27,165.929786727,1154.94025404,644.177823829,664,46.289,346.539636712
0.994659,-221.197,0.13982319831848145,0.669553926707,40,0.669553926707,1.0585134029388428,9.68109917640686,219.159,36927.41568565369,0.358706362518,4.73584357444,0.00652579,316.23127129,54.59634351730347,0.0524139,24.0302,2.73003e+10,-221.145,219.17266226,0.0,0.669536382746,219.225570624,219.273,171.078442204,1403.93313842,606.426330998,665,45.685,335.76778021
0.994623,-219.889,0.14358901977539062,0.634163562426,40,0.634163562426,1.0971159934997559,9.95631217956543,219.697,36982.032395362854,0.344717016688,4.74989749049,0.00993813,346.664183435,54.49574136734009,0.0583191,24.0296,2.7284e+10,-219.831,219.710371838,0.0,0.634189603161,219.760934704,219.807,138.100979617,964.802408664,612.001560885,666,46.0072,339.062444768
0.994671,-220.495,0.14054632186889648,0.653814165927,41,0.653814165927,1.0737559795379639,9.752319574356079,219.295,37036.69085478783,0.17216370778,4.70063854825,0.00978396,379.565338127,54.53851246833801,0.0595551,24.0304,2.73063e+10,-220.435,219.307912207,0.0,0.65393751423,219.361730131,219.41,163.275929236,1361.60305254,593.214044081,667,45.44,332.387820314
0.994698,-219.453,0.14395523071289062,0.635523112552,41,0.635523112552,1.0803627967834473,9.927160024642944,220.005,37092.591786623,0.391972849973,4.66678771467,0.00656588,357.663673938,55.781254529953,0.048172,24.0309,2.73191e+10,-219.405,220.015600055,0.0,0.635314313265,220.071724836,220.122,134.422542659,948.485422455,592.71219604,668,44.276,334.255669799
0.994722,-222.071,0.14036011695861816,0.700487887705,39,0.700487887705,1.061974287033081,9.649303674697876,220.02,37147.81747317314,0.622070757157,4.73556614299,0.00972366,350.461327339,55.10140800476074,0.057312,24.0313,2.73301e+10,-222.014,220.030781642,0.0,0.700078199937,220.095475841,220.146,151.465971436,1015.41812681,624.721581024,669,46.7746,342.904293028
0.994665,-221.968,0.14510130882263184,0.552109486692,40,0.552109486692,1.1185598373413086,10.312278985977173,219.631,37203.730174064636,0.136467100245,4.65731321919,0.00966652,376.998153527,55.794926404953,0.0612183,24.0303,2.73034e+10,-221.907,219.64159143,0.0,0.552011646749,219.705871053,219.755,161.768068906,1167.1282071,606.690306387,670,44.3493,335.295737009
0.994589,-224.627,0.14206480979919434,0.63117029113,38,0.63117029113,1.0587072372436523,9.82585597038269,219.652,37258.956199884415,0.395277815934,4.70525258135,0.0064875,385.206415785,55.10166883468628,0.0467072,24.029,2.72679e+10,-224.58,219.661297893,0.0,0.631199496434,219.727081128,219.782,123.345390215,926.999052393,629.984420574,671,45.8421,344.629614991
0.994677,-223.464,0.14313149452209473,0.581489502129,38,0.581489502129,1.0785431861877441,10.063465595245361,220.102,37314.871535778046,0.297201993513,4.65577678712,0.00963642,390.822041982,55.79583406448364,0.0595398,24.0305,2.73091e+10,-223.404,220.112065518,0.0,0.581281499637,220.181198679,220.229,160.597370618,1163.40691263,643.324179961,672,44.4135,347.58111187
0.994783,-219.134,0.14438176155090332,0.685075717512,38,0.685075717512,1.0841333866119385,10.155042171478271,220.44,37370.432623147964,0.546472803053,4.62117364989,0.00963078,343.353224247,55.442968130111694,0.0545654,24.0323,2.73587e+10,-219.08,220.448990067,0.0,0.685263263584,220.520216886,220.569,129.839818024,968.08590191,625.851336325,673,43.6655,342.258611401
0.994811,-224.243,0.14222383499145508,0.625900483097,39,0.625900483097,1.0860178470611572,10.077253103256226,220.171,37425.78578019142,0.386274802622,4.60082633501,0.00985193,396.768943453,55.23369121551514,0.0555573,24.0328,2.73717e+10,-224.188,220.180055315,0.0,0.626019592445,220.253375579,220.307,144.615161066,1034.72532846,624.346333302,674,43.2057,342.83733831
0.994796,-226.649,0.14229083061218262,0.670815507728,38,0.670815507728,1.0816874504089355,9.879847049713135,219.932,37481.54508638382,0.424615656912,4.58957700904,0.00648376,452.880364565,55.63740539550781,0.0530701,24.0325,2.73644e+10,-226.596,219.938624756,0.0,0.670796753808,220.00643715,220.061,144.886255557,970.861413133,644.181849198,675,43.2978,348.787730329
0.994753,-223.418,0.14122247695922852,0.564570302056,38,0.564570302056,1.1279284954071045,10.199527740478516,220.521,37537.10704541206,0.355941665492,4.59615302827,0.00997788,399.226456288,55.44293928146362,0.0553589,24.0318,2.73444e+10,-223.363,220.528148591,0.0,0.564472068046,220.595999111,220.644,140.610492292,902.52253104,630.113689747,676,43.2351,343.58223499
0.994738,-225.25,0.13967442512512207,0.672545422844,38,0.672545422844,1.0562636852264404,9.74628496170044,220.402,37591.69517493248,0.669935973765,4.55801740532,0.00955094,402.117472596,54.46353363990784,0.061264,24.0315,2.73371e+10,-225.189,220.408521495,0.0,0.672405810839,220.478905638,220.531,145.454131107,927.162765968,636.47447432,677,42.865,346.036837084
0.994652,-219.134,0.13716602325439453,0.393651878625,41,0.393651878625,1.04901123046875,9.688701629638672,220.388,37646.86470031738,-2.36120358371,4.54817020734,0.00926354,420.570164713,55.047611951828,0.04776,24.0301,2.72974e+10,-219.086,220.394829752,0.0,0.393471469105,220.45563251,220.506,153.850033309,1262.68238861,594.375710834,678,42.3762,334.099203039
0.994688,-223.704,0.14153504371643066,0.610418355506,39,0.610418355506,1.0993914604187012,10.178536891937256,220.559,37702.17523407936,-0.13390946152,4.53244162243,0.00645932,390.729394574,55.18777298927307,0.0468597,24.0307,2.73138e+10,-223.657,220.565753974,0.0,0.610363345463,220.629431861,220.683,164.707532193,1232.98388582,626.186420396,679,42.3642,340.716023927
0.994687,-226.493,0.13698697090148926,0.594829711614,39,0.594829711614,1.1188011169433594,9.658106088638306,220.732,37757.04399776459,0.137809903853,4.51019198578,0.00946405,330.025713434,54.75047826766968,0.0601959,24.0306,2.73133e+10,-226.433,220.737840622,0.0,0.594586110099,220.789783813,220.842,162.15479698,1092.07094455,634.915344553,680,41.7008,344.784057198
0.994729,-222.077,0.13808917999267578,0.573513724093,41,0.573513724093,1.051694393157959,9.752923250198364,220.486,37811.96534395218,0.118895371799,4.52462040893,0.00668306,372.127900415,54.79496145248413,0.0567932,24.0314,2.73329e+10,-222.02,220.492689754,0.0,0.573368707936,220.541546114,220.59,119.665308477,901.599466399,583.933112089,681,41.9814,331.362470013
0.994765,-218.851,0.13962483406066895,0.658054664447,40,0.658054664447,1.056511402130127,9.684090852737427,220.984,37866.86947441101,0.643536071025,4.48828508282,0.00966986,394.878686213,54.78932166099548,0.0676117,24.032,2.73496e+10,-218.784,220.989984665,0.0,0.657553806484,221.049787902,221.1,131.909767741,907.45392385,614.107138529,682,41.0362,340.367127464
0.994736,-224.387,0.13732242584228516,0.601856091708,40,0.601856091708,1.0617022514343262,9.836843729019165,220.643,37921.79440331459,0.338005976458,4.49129571352,0.00879159,456.399540584,54.80522632598877,0.0497284,24.0315,2.73362e+10,-224.337,220.648875526,0.0,0.602068032388,220.705335837,220.757,118.794229106,950.984822255,604.993863674,683,40.9941,338.406432676
0.994804,-228.032,0.13695931434631348,0.591299554705,38,0.591299554705,1.0394270420074463,9.72944688796997,220.534,37977.060990571976,0.401975261044,4.48648218872,0.00993592,412.95570718,55.144458293914795,0.0527191,24.0326,2.73675e+10,-227.979,220.539732385,0.0,0.59124784507,220.593278989,220.645,160.900414402,1002.97072161,640.96268834,684,40.9015,345.575713918
0.994876,-224.736,0.13604354858398438,0.590220465894,40,0.590220465894,1.042799711227417,9.576774597167969,220.662,38031.95099949837,0.296174770131,4.53916930243,0.00960355,359.391463522,54.769680976867676,0.0579987,24.0338,2.74009e+10,-224.678,220.66771168,0.0,0.590073109101,220.714044873,220.768,177.638217696,1113.49637542,618.361586645,685,42.1929,338.380381468
