AverageDiscountedReturn,PolicyExecTime,ProcessExecTime,dLoss,MeanKLBefore,EnvExecTime,ItrTime,NumTrajs,AverageReturn,Iteration,MeanKL,LossAfter,Entropy,AveragePolicyStd,Perplexity,ExplainedVariance,Time,AbsLearnSignal,MaxReturn,LossBefore,StdReturn,MinReturn
191.108518573,0.7647647857666016,0.09220027923583984,0.0387408,0.0,1.6278011798858643,3.359534740447998,5,2228.6407843,642,0.00991896,-0.0387408,4.15807,0.504063,63.948,0.772608731268,2394.53094291687,0.797699272977,2374.38173962,-1.44005e-08,106.892689299,2077.91082626
199.498616978,0.7612400054931641,0.09663987159729004,0.0393638,0.0,1.6475021839141846,3.494971513748169,5,1986.55332472,643,0.00997384,-0.0393637,4.1441,0.502926,63.0611,0.843767851739,2398.029219150543,0.676012765454,2402.83688934,6.2561e-08,711.390031025,566.671474921
201.567171995,0.7454648017883301,0.0933384895324707,0.0401897,0.0,1.6452152729034424,3.410276412963867,5,1789.46854207,644,0.00988413,-0.0401897,4.14709,0.503293,63.2498,0.849937032602,2401.4442451000214,0.623611887566,2482.67152046,-3.8147e-10,810.188019976,606.308003706
178.343737183,0.7464566230773926,0.08915495872497559,0.029225,0.0,1.6457185745239258,3.3751585483551025,5,2251.62004306,645,0.00644739,-0.029225,4.15085,0.50367,63.4882,0.723383178778,2404.925405740738,0.710212312097,2329.41566465,1.90735e-09,72.0766502888,2165.59984345
173.611204431,0.7541019916534424,0.09061956405639648,0.0413476,0.0,1.6556363105773926,3.4028677940368652,5,1846.65170318,646,0.00998948,-0.0413476,4.1492,0.503694,63.3835,0.7272222796,2408.3317177295685,0.689305702548,2232.75519935,3.8147e-09,506.144761457,927.870898859
189.661442198,0.7460458278656006,0.08854842185974121,0.0407275,0.0,1.6527316570281982,3.4068381786346436,5,1364.75474078,647,0.00993528,-0.0407275,4.15038,0.503738,63.4579,0.850388282995,2411.743596315384,0.702117431546,2282.20468274,-9.15527e-09,741.21581121,533.167805368
206.692030034,0.7257871627807617,0.08625388145446777,0.0278012,0.0,1.624945878982544,3.3357582092285156,5,2431.79774196,648,0.00642863,-0.0278012,4.1505,0.503588,63.4658,0.440941870615,2415.184324502945,0.674009498351,2530.31765988,2.86102e-09,67.7132665542,2350.67275785
167.235009751,0.7519450187683105,0.0941314697265625,0.0323721,0.0,1.6588060855865479,3.4027607440948486,5,1884.09847066,649,0.00640273,-0.032372,4.14705,0.503178,63.2473,0.839764253631,2418.5920827388763,0.686176803132,2364.85199346,1.67847e-08,812.273239435,264.266967525
186.685905368,0.7410705089569092,0.08851122856140137,0.0364383,0.0,1.6350600719451904,3.3862030506134033,5,2332.32999784,650,0.00993147,-0.0364383,4.14608,0.503169,63.1858,0.731142678294,2421.983694076538,0.662267941063,2431.05839833,6.19888e-09,68.4239680921,2226.95256994
183.101005759,0.7419629096984863,0.08786749839782715,0.0286908,0.0,1.6238203048706055,3.373352289199829,5,2321.00118012,651,0.0064028,-0.0286908,4.13699,0.502239,62.6143,0.811654703324,2425.46688246727,0.762933172561,2445.11769354,6.86645e-09,84.2517241065,2191.53561691
201.523302282,0.7283718585968018,0.09254908561706543,0.0382609,0.0,1.6243784427642822,3.406049966812134,5,2341.42208568,652,0.00999547,-0.0382609,4.13361,0.50196,62.4026,0.841630319836,2428.8785161972046,0.766946035298,2524.52014902,-8.7738e-09,119.220094067,2164.43194843
186.218894994,0.7460024356842041,0.08890366554260254,0.0312146,0.0,1.664888620376587,3.4565773010253906,5,1943.15824198,653,0.00642698,-0.0312146,4.13128,0.501806,62.2575,0.7851687015,2432.3405225276947,0.632112668894,2313.50644243,-3.8147e-09,421.288200773,1421.41335795
196.416399044,0.7449352741241455,0.08737850189208984,0.0334214,0.0,1.6121397018432617,3.425318479537964,5,2362.32142022,654,0.00999485,-0.0334214,4.12891,0.501568,62.1102,0.643593398786,2435.8770201206207,0.667381201083,2404.04278986,2.09808e-09,26.5634832951,2330.1779995
184.72625011,0.7786605358123779,0.09051060676574707,0.0376134,0.0,1.6477808952331543,3.4518544673919678,5,2202.83967466,655,0.00998859,-0.0376134,4.12606,0.501302,61.9337,0.753978144986,2439.33411860466,0.634205827936,2473.47861631,-1.92642e-08,296.769906162,1629.66305476
182.331108679,0.7201442718505859,0.08964681625366211,0.029568,0.0,1.6177916526794434,3.4008586406707764,5,2261.89541087,656,0.0064488,-0.029568,4.11687,0.5006,61.3669,0.76616138986,2442.740795135498,0.766297629508,2300.35263293,-5.14984e-09,34.334566835,2206.30949147
194.474777087,0.7194521427154541,0.08952784538269043,0.0299057,0.0,1.599832534790039,3.3409013748168945,5,2371.20918414,657,0.00642079,-0.0299056,4.1076,0.499906,60.8008,0.830251672305,2446.192784547806,0.750674801237,2514.28029279,1.37329e-08,113.311096854,2209.24421717
197.572999464,0.7382118701934814,0.08892035484313965,0.0438579,0.0,1.611309289932251,3.398879051208496,5,2263.02563665,658,0.00998438,-0.0438579,4.10659,0.499841,60.7391,0.80262149199,2449.5966029167175,0.662522623547,2499.32688351,6.48499e-09,347.122633442,1583.94887
186.105418427,0.7134811878204346,0.0904242992401123,0.0296978,0.0,1.6292757987976074,3.4378576278686523,5,2123.74939556,659,0.00640555,-0.0296978,4.10058,0.499249,60.3754,0.802576759359,2453.038777589798,0.686783526863,2334.48165557,1.14441e-09,270.415421829,1598.42147486
176.767831225,0.7082998752593994,0.09426999092102051,0.0397605,0.0,1.6331193447113037,3.398369073867798,5,1922.0731013,660,0.00993464,-0.0397605,4.09216,0.498637,59.8693,0.765782627214,2456.5478982925415,0.769698949439,2477.6893804,-5.77927e-08,809.078052271,313.562212209
193.639944902,0.6930744647979736,0.09235095977783203,0.0342973,0.0,1.619004249572754,3.3806233406066895,5,2287.48774367,661,0.00996922,-0.0342973,4.0872,0.498218,59.5726,0.7329929126,2459.933034658432,0.737819170965,2440.16730045,-2.00272e-08,90.9083723604,2185.6052112
183.53769633,0.724400520324707,0.0926964282989502,0.0296982,0.0,1.6050536632537842,3.4752485752105713,5,1901.59063991,662,0.00641192,-0.0296982,4.08109,0.497888,59.2099,0.779099680525,2463.4137568473816,0.631928732378,2399.738056,-4.57764e-09,771.597248412,366.933899043
175.863453185,0.7351760864257812,0.09776949882507324,0.0377277,0.0,1.6455237865447998,3.4975736141204834,5,2293.96023994,663,0.00994341,-0.0377277,4.0792,0.497735,59.0983,0.7537959304,2467.024086713791,0.733533403735,2351.32063812,-8.96454e-09,44.7686326391,2222.65850711
201.547322547,0.7073423862457275,0.09600710868835449,0.05854,0.0,1.6246235370635986,3.5264790058135986,5,2320.24162554,664,0.00641106,-0.05854,4.08722,0.498332,59.5739,-0.473263392858,2470.5550882816315,0.375759417353,2516.09200046,-3.8147e-10,196.92224759,1979.56452876
186.223678947,0.6939868927001953,0.09754228591918945,0.0304746,0.0,1.6089494228363037,3.4772207736968994,5,2022.03858521,665,0.00641304,-0.0304746,4.08617,0.49843,59.5118,0.68955598595,2474.036832332611,0.701124936447,2422.83769586,3.05176e-09,655.63143504,714.192340753
181.441728024,0.7004990577697754,0.09254908561706543,0.0377035,0.0,1.63503098487854,3.5298244953155518,5,1939.89109063,666,0.00992649,-0.0377035,4.08046,0.497963,59.1727,0.862469256736,2477.667506456375,0.686894856036,2444.53154906,6.10352e-09,743.749487695,463.738638004
192.907972231,0.6796674728393555,0.08930802345275879,0.0358935,0.0,1.6008539199829102,3.5169694423675537,5,2257.76160549,667,0.00999417,-0.0358935,4.07281,0.497389,58.7219,0.764714990894,2481.1889159679413,0.71364203604,2386.1652647,-2.72751e-08,101.440082365,2097.04364078
201.328198426,0.6664993762969971,0.0868985652923584,0.0309338,0.0,1.590580940246582,3.4352920055389404,5,2115.27636946,668,0.00647049,-0.0309338,4.06951,0.497062,58.5281,0.733365830526,2484.6277940273285,0.69466640277,2430.37475974,4.57764e-08,548.195120394,1021.4134566
191.590591257,0.6821732521057129,0.09070754051208496,0.0290489,0.0,1.6248366832733154,3.480900287628174,5,2028.71418202,669,0.00640943,-0.0290489,4.06598,0.496754,58.3222,0.860770774638,2488.219745159149,0.676807698622,2458.0459089,1.69754e-08,759.491709425,512.467168915
191.940062046,0.665595293045044,0.08531332015991211,0.0369199,0.0,1.596177339553833,3.4406800270080566,5,1834.29186096,670,0.00996167,-0.0369199,4.05666,0.495978,57.7812,0.828277933015,2491.6651332378387,0.643238156888,2517.32828473,3.66211e-08,755.360859138,660.610727562
208.748154445,0.6772136688232422,0.08331584930419922,0.0372448,0.0,1.602001667022705,3.4499239921569824,5,2443.14377294,671,0.0099222,-0.0372448,4.05897,0.496051,57.9148,0.674863286311,2495.120098590851,0.694089060485,2572.58514668,1.83105e-08,84.6670356991,2338.84960899
200.190080568,0.6781964302062988,0.08264493942260742,0.0309682,0.0,1.5855076313018799,3.4959824085235596,5,2420.22423928,672,0.00640769,-0.0309682,4.05831,0.495905,57.8765,0.844336918416,2498.7199370861053,0.795272390408,2659.18049442,3.14713e-08,124.503646541,2318.94309619
181.25236472,0.6641368865966797,0.08389949798583984,0.0293343,0.0,1.586294174194336,3.459423303604126,5,2017.15490247,673,0.0064192,-0.0293343,4.05421,0.495589,57.6396,0.831612612551,2502.1838364601135,0.617091000118,2614.50141606,1.98364e-08,839.23666656,359.452396664
184.616430653,0.6833240985870361,0.08459973335266113,0.0331195,0.0,1.6269140243530273,3.483238697052002,5,1944.64716198,674,0.00642162,-0.0331195,4.04775,0.49516,57.2684,0.845690897149,2505.6732246875763,0.615010525625,2420.13978505,1.14441e-09,767.480014222,427.910869133
165.448676698,0.6658039093017578,0.0818173885345459,0.0402288,0.0,1.6014254093170166,3.4662604331970215,5,1915.03039106,675,0.00994321,-0.0402289,4.03932,0.49449,56.7876,0.883865076466,2509.2432160377502,0.630317634044,2400.65711575,-2.00272e-08,777.182176138,364.961910944
197.885724837,0.6762263774871826,0.08021235466003418,0.0305233,0.0,1.5927815437316895,3.469935178756714,5,2096.12907258,676,0.00643979,-0.0305233,4.03708,0.494334,56.6604,0.834476528292,2512.71715593338,0.678303908285,2547.69109424,2.8801e-08,720.971717566,657.655980396
193.995347185,0.673393964767456,0.07946395874023438,0.0423751,0.0,1.6021811962127686,3.4535813331604004,5,1917.66499624,677,0.00991441,-0.0423751,4.03391,0.49399,56.4813,0.796467282384,2516.1778514385223,0.650466967216,2321.62397379,8.7738e-09,545.741268023,896.304777342
203.04251576,0.6749775409698486,0.08297467231750488,0.0361523,0.0,1.59358549118042,3.3990225791931152,5,2399.61309562,678,0.00997872,-0.0361523,4.03908,0.494608,56.7743,0.699647234992,2519.6733655929565,0.732892289206,2541.1120851,-8.39233e-09,93.0274660284,2299.72433102
197.977018191,0.6780531406402588,0.07934284210205078,0.0393566,0.0,1.590289831161499,3.3563899993896484,5,1806.89729306,679,0.00995925,-0.0393566,4.03541,0.494265,56.566,0.810508902961,2523.034078836441,0.63893911546,2457.75689774,3.0899e-08,728.277296455,698.552009251
196.608051941,0.7100574970245361,0.08370280265808105,0.0555868,0.0,1.6199510097503662,3.401240587234497,5,1626.3773711,680,0.00999113,-0.0555868,4.03487,0.494346,56.5354,0.478228166809,2526.4397149086,0.370359766492,2363.90004195,-1.03951e-08,697.755492435,614.635233423
193.062577446,0.7209072113037109,0.08194947242736816,0.0363366,0.0,1.6099200248718262,3.4274532794952393,5,1968.21642623,681,0.00978989,-0.0363366,4.02256,0.493446,55.8437,0.820493450745,2529.9864025115967,0.687799856285,2529.26817072,-2.28882e-09,745.959037386,496.941445585
200.21459972,0.7183980941772461,0.0834197998046875,0.0298176,0.0,1.6239628791809082,3.396944761276245,5,2324.81496243,682,0.0064615,-0.0298176,4.01207,0.492416,55.2613,0.773348540261,2533.3879721164703,0.63770498045,2460.15421302,-9.91821e-09,168.974246306,1993.33618005
200.111470432,0.7138442993164062,0.08476471900939941,0.0303278,0.0,1.6189854145050049,3.409423828125,5,2077.59916209,683,0.00643957,-0.0303279,4.00822,0.492202,55.0488,0.762186330531,2536.801848888397,0.72455363073,2565.51058599,-3.77655e-08,526.364648602,1389.58306579
184.924626581,0.7441701889038086,0.08887910842895508,0.0329731,0.0,1.6366946697235107,3.462484836578369,5,1772.18873119,684,0.00641635,-0.0329732,4.00378,0.491807,54.8051,0.859360358984,2540.3837666511536,0.678807923481,2527.43848067,-2.05994e-08,712.06187932,712.4618631
196.566588266,0.7438192367553711,0.09222149848937988,0.0281968,0.0,1.648514986038208,3.489372730255127,5,2285.6562035,685,0.00641874,-0.0281968,3.99791,0.491315,54.4841,0.761087035739,2543.8787031173706,0.624427248271,2507.62193994,-5.81741e-09,227.884392297,1873.97779706
195.278680928,0.7771430015563965,0.08878064155578613,0.035828,0.0,1.643397331237793,3.5497395992279053,5,2116.49738543,686,0.00996224,-0.0358281,3.99189,0.490816,54.1571,0.845642716074,2547.4326844215393,0.68528528113,2490.07120073,-3.31879e-08,555.640810838,1010.79794105
194.066653753,0.7707443237304688,0.09221911430358887,0.0337481,0.0,1.6180942058563232,3.4830899238586426,5,2419.4387081,687,0.00998083,-0.0337481,3.98694,0.490517,53.89,0.787388352803,2551.0286724567413,0.729462929425,2433.05035806,-2.09808e-09,12.9779345514,2398.71987965
175.965867626,0.7726485729217529,0.09827995300292969,0.0379101,0.0,1.6588668823242188,3.5830252170562744,5,1786.25942542,688,0.0099017,-0.0379101,3.98248,0.490129,53.6497,0.817172340329,2554.617254972458,0.696067377123,2473.54214442,4.90189e-08,851.674438197,267.05709572
184.358270162,0.8603370189666748,0.0986332893371582,0.0359193,0.0,1.7118632793426514,3.751879930496216,5,2315.92692402,689,0.00996336,-0.0359193,3.98555,0.490297,53.815,0.650260863088,2558.3740797042847,0.706740499245,2386.80213386,-4.00543e-09,53.8522228058,2229.82293203
210.799401079,0.8667500019073486,0.10960602760314941,0.0370204,0.0,1.6973888874053955,3.7471466064453125,5,2369.7049478,690,0.0099662,-0.0370204,3.97606,0.489574,53.3064,0.755466200396,2562.2427065372467,0.666017669853,2587.47797281,-1.90735e-09,268.02805389,1863.4776981
178.889383954,0.9440464973449707,0.11204671859741211,0.030796,0.0,1.7582910060882568,3.8731212615966797,5,2043.27898092,691,0.0064084,-0.0307959,3.97633,0.489658,53.3211,0.820491767101,2566.121054172516,0.742660749218,2521.91968161,2.74658e-08,763.965758798,518.979070768
180.189233254,0.9190611839294434,0.11257672309875488,0.0390628,0.0,1.716099739074707,3.7623343467712402,5,1916.13175181,692,0.00999556,-0.0390628,3.97617,0.489697,53.3124,0.871027093582,2569.8883583545685,0.673461651133,2424.0214239,-4.57764e-09,813.976121428,292.972280583
185.748372275,0.899139404296875,0.11613035202026367,0.0304288,0.0,1.7167229652404785,3.8462769985198975,5,1746.81428381,693,0.0064465,-0.0304289,3.97347,0.489602,53.1685,0.845233964675,2573.8461453914642,0.654450757119,2421.37986316,-2.78473e-08,750.309050181,697.984019264
190.86730666,0.8757572174072266,0.1018226146697998,0.0371148,0.0,1.709129810333252,3.780076742172241,5,2115.91073545,694,0.00995498,-0.0371148,3.96652,0.489008,52.8004,0.820908685951,2577.631099462509,0.666150154564,2549.83803587,-3.71933e-09,625.950880773,887.973744388
181.417654197,0.8797624111175537,0.10364747047424316,0.0308374,0.0,1.7103114128112793,3.754824638366699,5,1749.73059656,695,0.006403,-0.0308374,3.96767,0.489079,52.8613,0.869189195134,2581.3913979530334,0.644873537924,2446.7307145,-1.98364e-08,806.422280652,495.093559476
192.625705557,0.8712015151977539,0.11073732376098633,0.0401373,0.0,1.703047752380371,3.748232126235962,5,1624.12336505,696,0.0099943,-0.0401373,3.96274,0.488706,52.6012,0.821143873679,2585.2715604305267,0.650465368421,2605.52106016,-2.26021e-08,741.703233612,670.465014601
194.960816383,0.8948469161987305,0.10633254051208496,0.0362541,0.0,1.706103801727295,3.7605299949645996,5,2035.4964701,697,0.00997991,-0.0362541,3.96776,0.489214,52.8661,0.848134230618,2589.036998271942,0.673667119708,2529.73515143,1.02997e-08,590.25009164,908.436462813
210.272544663,0.92795729637146,0.11059117317199707,0.0364361,0.0,1.7058682441711426,3.8136966228485107,5,2270.86460148,698,0.00996414,-0.0364361,3.97176,0.489677,53.0779,0.825859803245,2592.8555393218994,0.650213789144,2537.2528395,3.62396e-09,377.232261358,1548.05453304
186.195595161,0.8730132579803467,0.10751032829284668,0.0318025,0.0,1.6783382892608643,3.716236114501953,5,1700.66683037,699,0.00641987,-0.0318025,3.9768,0.490283,53.3459,0.803152617085,2596.693019628525,0.75533145219,2379.17499263,-3.82423e-08,784.815336174,555.066678625
209.325956243,0.9231057167053223,0.11029767990112305,0.0360541,0.0,1.7020552158355713,3.7277424335479736,5,1984.66286578,700,0.00998671,-0.0360541,3.97137,0.489934,53.0572,0.847249312541,2600.426082134247,0.675579660207,2646.03755352,-1.09673e-08,642.079048123,1074.05557767
187.129575771,0.909252405166626,0.10876679420471191,0.0309264,0.0,1.7052924633026123,3.739610195159912,5,1965.41110258,701,0.00642767,-0.0309264,3.96637,0.489349,52.7927,0.834848531396,2604.1697130203247,0.706554431331,2476.47894615,-2.58446e-08,711.434052995,585.78994225
171.616336106,0.9145500659942627,0.11323857307434082,0.0313679,0.0,1.7161474227905273,3.7540814876556396,5,1775.28217323,702,0.00640676,-0.0313679,3.96364,0.489227,52.6486,0.855547636823,2608.034125328064,0.645600754048,2492.58215531,6.10352e-09,849.57107355,458.652127454
192.539225374,0.9024679660797119,0.1069185733795166,0.0287381,0.0,1.7159972190856934,3.7382562160491943,5,2509.85762725,703,0.00640806,-0.0287381,3.96449,0.489289,52.6932,0.689461357857,2611.77716088295,0.67297952652,2627.16076395,5.72205e-09,69.987009267,2432.078536
199.375052618,0.8846218585968018,0.10674071311950684,0.0370693,0.0,1.6922607421875,3.719668388366699,5,2363.48071359,704,0.00997976,-0.0370693,3.96602,0.489431,52.7741,0.802986326301,2615.5004069805145,0.704428351087,2586.23061261,-1.06812e-08,165.028967266,2115.37622763
194.152133976,0.899883508682251,0.11082863807678223,0.036589,0.0,1.699263572692871,3.7647788524627686,5,2283.51305553,705,0.00999792,-0.0365891,3.95883,0.488824,52.3959,0.757691162252,2619.3841495513916,0.742753635495,2577.59051077,-1.06812e-08,365.130836042,1563.01139879
206.327298988,0.8814241886138916,0.1065530776977539,0.0299692,0.0,1.6820731163024902,3.6813735961914062,5,2332.2334468,706,0.00644728,-0.0299692,3.95022,0.488105,51.9469,0.803654758787,2623.0703728199005,0.694511781713,2667.44233654,2.97546e-08,349.828227717,1666.81761533
188.561960593,0.8600480556488037,0.10662698745727539,0.0293877,0.0,1.6789202690124512,3.676046371459961,5,2205.41064263,707,0.00641985,-0.0293876,3.94989,0.488142,51.9295,0.831721038687,2626.751657962799,0.694637568947,2438.10155471,1.44958e-08,279.559338018,1658.34685389
207.798910589,0.8610482215881348,0.10116910934448242,0.0365505,0.0,1.6749048233032227,3.6119515895843506,5,2476.76917163,708,0.00999985,-0.0365506,3.94341,0.487655,51.5944,0.784045008998,2630.474668264389,0.697074181464,2582.34025286,-2.32697e-08,93.1422818563,2333.67230711
