Iteration,AverageQLoss,AbsLearnSignal,ProcessExecTime,dLoss,Time,AverageReturn,AverageAbsQYDiff,PolicyExecTime,AverageDiscountedReturn,MinReturn,AverageY,AveragePolicyStd,LossBefore,MeanKLBefore,AverageAbsQ,AbsLearnSignalNew,NumTrajs,LossAfter,Perplexity,MaxReturn,AbsLearnSignalOld,EnvExecTime,AverageQ,ExplainedVariance,Entropy,StdReturn,ItrTime,MeanKL,AverageAbsY
373,51.4427,0.481595074673,0.1421351432800293,0.0601196,24836.72039937973,469.940320029,5.10912732704,1.2148892879486084,300.813637385,308.173408686,187.437428687,0.993957,-194.477,0.0,187.556,0.481595074673,54,-194.537,2.69601e+10,694.961908122,0.481475931663,10.114237308502197,187.434,0.319895967134,24.0176,90.9369741283,67.3669011592865,0.00953987,187.501043352
374,52.0113,0.480800194953,0.14232802391052246,0.0605164,24904.663942813873,500.090303909,5.13913017463,1.2302582263946533,309.62377231,281.234410125,187.363028938,0.994127,-194.982,0.0,187.476,0.480800194953,51,-195.042,2.70383e+10,986.228924846,0.48082916002,10.382190465927124,187.356,-1.57807187689,24.0205,131.102165575,67.8215880393982,0.00953973,187.421730376
375,52.6233,0.589401709791,0.14194250106811523,0.0667572,24972.168771266937,482.411827665,5.15965894131,1.2447774410247803,303.891181831,327.838921717,187.713558524,0.994036,-193.092,0.0,187.819,0.589401709791,52,-193.159,2.69959e+10,961.57087548,0.589319869036,10.210968971252441,187.708,-0.0432871271363,24.019,113.644891215,67.36085772514343,0.0094631,187.766924371
376,52.3351,0.423710400926,0.14365434646606445,0.0859833,25039.50050354004,487.457139437,5.16348621002,1.2502343654632568,307.101737273,296.803774221,187.947608832,0.993897,-197.161,0.0,188.055,0.423710400926,52,-197.247,2.6932e+10,874.763185087,0.423763758164,10.397907972335815,187.942,-1.07578023196,24.0166,106.745632454,67.19506406784058,0.0079919,188.001133608
377,52.7293,0.679587675177,0.1445143222808838,0.0702057,25105.669476509094,484.282451596,5.15970914744,1.2955608367919922,306.259818447,278.964782417,187.637728134,0.993959,-194.283,0.0,187.743,0.679587675177,53,-194.353,2.69601e+10,729.675641842,0.679669411859,10.607613563537598,187.631,0.547963892813,24.0176,97.1399618708,66.0429151058197,0.00980755,187.690372528
378,53.21,0.559199430514,0.14121747016906738,0.0733948,25173.182562589645,485.730096797,5.17755521801,1.2287538051605225,307.591561292,306.951510666,187.685826977,0.993967,-193.749,0.0,187.794,0.559199430514,52,-193.823,2.69623e+10,749.867722633,0.559080819465,10.254880428314209,187.681,0.513501970876,24.0177,90.5978280193,67.38705396652222,0.00889266,187.738496544
379,53.3945,0.162617571181,0.14173245429992676,0.0733032,25240.07481098175,488.621853007,5.19216384669,1.239161729812622,306.806115712,318.487551854,187.7577534,0.993843,-196.789,0.0,187.86,0.162617571181,52,-196.862,2.69046e+10,759.451295315,0.162634280428,10.250224113464355,187.75,-19.1613794903,24.0156,105.932560814,66.76202750205994,0.00914571,187.810551541
380,52.9844,0.380345323624,0.1436467170715332,0.0707855,25307.918384075165,458.255430485,5.17326484352,1.2833614349365234,297.383629742,297.265052324,187.012725204,0.993883,-189.732,0.0,187.111,0.380345323624,55,-189.802,2.69235e+10,641.89605994,0.380326479286,10.467953443527222,187.005,-1.06402220217,24.0163,78.907283908,67.713219165802,0.0085061,187.061894616
381,53.2732,0.415738600438,0.14093422889709473,0.084137,25373.65291929245,491.593791814,5.19070116463,1.2520263195037842,310.062666334,313.192641025,187.424207888,0.994038,-196.517,0.0,187.513,0.415738600438,52,-196.601,2.69947e+10,739.041643436,0.415739906127,10.253238677978516,187.416,-0.0656403683044,24.0189,90.2790249766,65.60843825340271,0.00938325,187.469703594
382,54.1634,0.545858946328,0.14417457580566406,0.0617828,25439.36741232872,473.005591523,5.21068310451,1.2901079654693604,302.396429683,310.199697029,187.364997347,0.993974,-195.998,0.0,187.458,0.545858946328,54,-196.06,2.69656e+10,786.050540566,0.54570692287,10.456148147583008,187.356,0.0206606229636,24.0178,93.3811725369,65.58033680915833,0.0085351,187.415199026
383,54.6118,0.561673993673,0.1380302906036377,0.0626984,25502.306787490845,514.18396073,5.20968563882,1.2159314155578613,317.199911587,321.083667568,187.283797076,0.993964,-200.956,0.0,187.384,0.561673993673,51,-201.019,2.69605e+10,791.241931386,0.561585053207,10.156389474868774,187.273,0.411269465809,24.0176,111.809197554,62.81168746948242,0.00927217,187.339150445
384,54.5963,0.463930684218,0.13962650299072266,0.0558014,25566.174258470535,516.902088145,5.21843298383,1.216261386871338,319.587580129,321.688719818,187.50414085,0.994047,-197.451,0.0,187.595,0.463930684218,50,-197.507,2.69992e+10,708.127560274,0.46385218388,10.265817642211914,187.491,-0.210473003265,24.0191,90.7569238663,63.74676322937012,0.00786641,187.555084847
385,55.3883,0.553325893477,0.13882875442504883,0.0683899,25629.363478183746,505.681356865,5.26003383126,1.1929395198822021,313.423107728,330.022109944,187.379120456,0.994092,-198.041,0.0,187.465,0.553325893477,50,-198.11,2.70186e+10,1071.61906691,0.553190646818,10.104268312454224,187.364,0.310157717239,24.0198,114.621889901,63.061199426651,0.00979677,187.430226789
386,56.1568,0.627374170557,0.13897371292114258,0.0585175,25692.547280550003,488.298444633,5.29530162995,1.2032604217529297,306.772389851,299.773185328,187.551860286,0.994181,-197.593,0.0,187.633,0.627374170557,53,-197.651,2.70598e+10,907.566897994,0.627296539867,10.08963394165039,187.534,0.371239658083,24.0213,121.088991201,63.06097102165222,0.00688562,187.599715119
387,57.6173,0.442327343406,0.13745546340942383,0.0518951,25755.284719944,496.978895235,5.353981564,1.1682593822479248,311.407346556,332.721024659,187.593430564,0.99412,-195.092,0.0,187.659,0.442327343406,51,-195.144,2.70322e+10,857.622920285,0.442366758094,9.82853889465332,187.572,-0.421344892156,24.0203,99.635043321,62.616578340530396,0.00787675,187.632109779
388,57.8371,0.549262622088,0.13891148567199707,0.0604706,25818.565910100937,518.729802958,5.39116877348,1.2024791240692139,318.773826696,346.723476452,187.89754973,0.993969,-197.11,0.0,187.946,0.549262622088,49,-197.171,2.69613e+10,711.987911303,0.549236918739,10.086809873580933,187.87,0.0237909797502,24.0177,94.7989092419,63.161094188690186,0.0099257,187.930524576
389,58.326,0.4138944514,0.1373443603515625,0.0632019,25881.918644189835,509.739080767,5.42508815842,1.1898589134216309,314.832818627,280.319022039,188.096946153,0.994058,-198.923,0.0,188.152,0.4138944514,50,-198.986,2.70031e+10,823.02621502,0.414065762686,10.037276983261108,188.068,-0.117128062825,24.0192,112.588609173,63.23174071311951,0.00970883,188.135113608
390,59.7959,0.516869879829,0.1403050422668457,0.0656891,25945.358090162277,500.069393546,5.48213702401,1.2181265354156494,312.921950266,308.817265883,188.062218348,0.994056,-196.874,0.0,188.126,0.516869879829,51,-196.94,2.70012e+10,748.526082102,0.516792709628,10.273907899856567,188.028,0.285161119458,24.0191,95.8791256939,63.314353466033936,0.00930408,188.108644393
391,61.0172,0.537932587121,0.13777899742126465,0.0605011,26008.73878121376,472.24723208,5.53341733806,1.2023556232452393,301.227868212,288.955185434,187.90115594,0.994049,-193.113,0.0,187.977,0.537932587121,54,-193.173,2.69972e+10,813.640155727,0.538030600561,10.077478408813477,187.867,0.134503543832,24.019,104.786757247,63.2523832321167,0.00998202,187.957037432
392,60.7135,0.503246914655,0.14040040969848633,0.0584564,26071.963636159897,504.878087497,5.55197124247,1.216982364654541,314.858533899,319.092418361,188.417132277,0.994138,-197.552,0.0,188.494,0.503246914655,51,-197.611,2.70397e+10,803.623242238,0.503051121339,10.220727443695068,188.383,0.333038541507,24.0206,89.9933362793,63.10546803474426,0.00908535,188.473491404
393,60.0098,0.656925603288,0.1396934986114502,0.0717316,26135.51083636284,491.402170352,5.52079696048,1.2010905742645264,308.652661379,281.766996792,187.686729259,0.994124,-196.429,0.0,187.777,0.656925603288,53,-196.501,2.70334e+10,887.268925143,0.65695200652,10.020232677459717,187.656,0.454927313559,24.0203,112.057918246,63.42662262916565,0.0096175,187.747553636
394,59.0004,0.664278644112,0.1412060260772705,0.0701294,26198.720213890076,503.699356048,5.46494584543,1.1908702850341797,314.103951011,309.212053638,188.216271837,0.994198,-196.715,0.0,188.315,0.664278644112,51,-196.785,2.70686e+10,899.072671945,0.66436848162,10.08563756942749,188.185,0.432592777664,24.0216,97.2476835333,63.086753606796265,0.00967637,188.287655112
395,59.6512,0.339729811582,0.14153099060058594,0.0589142,26262.560413599014,479.906517398,5.47424083629,1.2319214344024658,306.268838102,264.937484272,188.396548052,0.994196,-197.784,0.0,188.519,0.339729811582,54,-197.843,2.7068e+10,667.932089548,0.339907155096,10.341465711593628,188.371,-1.67322776552,24.0216,80.5570449369,63.720850706100464,0.00900875,188.472948056
396,58.7844,0.116426617078,0.13905835151672363,0.0431976,26326.135165691376,506.574124847,5.44165609572,1.202765703201294,314.119115062,272.188708659,188.390053528,0.994313,-198.077,0.0,188.532,0.116426617078,51,-198.12,2.71208e+10,910.027970474,0.116425745608,10.127962112426758,188.368,-124.600847456,24.0236,119.466327578,63.450519323349,0.00404166,188.479266982
397,58.3328,0.598567162817,0.14361023902893066,0.0639343,26389.687637090683,490.838075455,5.42382977069,1.230499029159546,310.8279186,312.86220799,188.626865933,0.994371,-195.626,0.0,188.78,0.598567162817,53,-195.69,2.71475e+10,667.108015229,0.598648940076,10.362751483917236,188.605,0.317963089127,24.0246,73.8625626332,63.432044982910156,0.00959797,188.725128409
398,58.1552,0.281425955945,0.14287066459655762,0.0568085,26453.172348737717,489.967001263,5.4025624777,1.2572352886199951,306.484249477,279.754760871,188.70052799,0.994254,-195.482,0.0,188.868,0.281425955945,52,-195.538,2.70933e+10,919.83006696,0.281237516405,10.50810694694519,188.682,-1.39200166191,24.0226,123.399504342,63.362265825271606,0.00814504,188.806735522
399,57.099,0.629815312539,0.14253711700439453,0.0684662,26517.46111392975,515.987402351,5.36995055438,1.2272300720214844,317.27856431,322.75066561,188.88916531,0.994239,-192.997,0.0,189.062,0.629815312539,51,-193.065,2.70863e+10,1092.70703055,0.629572032527,10.377423763275146,188.872,0.225337786974,24.0223,127.711015506,64.16851878166199,0.00952906,189.000981803
400,57.0205,0.632592150346,0.1370406150817871,0.0715027,26580.903312921524,514.956256125,5.34283862289,1.1878876686096191,315.423623287,272.067418482,189.19096692,0.99427,-198.571,0.0,189.377,0.632592150346,49,-198.642,2.71013e+10,841.647151766,0.632739959621,9.94690465927124,189.177,0.166566066595,24.0228,124.831227695,63.31245970726013,0.0098819,189.311194812
401,57.0405,0.631955488014,0.13911938667297363,0.0951385,26644.560936927795,497.799630633,5.35755249876,1.1992955207824707,311.576816518,369.748450191,189.51804164,0.994394,-193.584,0.0,189.704,0.631955488014,51,-193.679,2.71588e+10,713.297654649,0.631772721258,10.073729038238525,189.504,0.130687724999,24.025,95.6788826097,63.53331923484802,0.00967827,189.645216792
402,56.4574,0.531806493724,0.1458725929260254,0.0508881,26708.45733165741,474.383989353,5.32527738645,1.262101173400879,303.321465516,315.330641941,189.786933151,0.994264,-198.413,0.0,189.973,0.531806493724,55,-198.463,2.70977e+10,872.176853473,0.531465519174,10.525318384170532,189.776,0.427044444356,24.0227,101.835675634,63.7708375453949,0.00644072,189.90998124
403,56.0311,0.501307214298,0.14362788200378418,0.0734558,26771.78924512863,479.925359797,5.30504872421,1.2103424072265625,305.788993785,286.406953163,190.338868837,0.994068,-193.915,0.0,190.517,0.501307214298,54,-193.989,2.70085e+10,712.68775472,0.50126983498,10.227970838546753,190.328,-0.00176576783942,24.0194,88.3194215596,63.21298003196716,0.00917267,190.452280431
404,56.042,0.496440811688,0.13860249519348145,0.0611877,26834.78509759903,500.554167703,5.30668984867,1.1955220699310303,312.063010469,323.078519887,190.802902184,0.994102,-194.445,0.0,190.974,0.496440811688,51,-194.506,2.7024e+10,837.706052857,0.496221456678,10.027267932891846,190.792,-0.0722622416695,24.02,108.282757949,62.875181913375854,0.009457,190.909719427
405,55.6236,0.518259582041,0.13877153396606445,0.066391,26898.084503412247,495.899156281,5.27531548924,1.1966216564178467,310.315977096,256.006048141,190.819814606,0.993756,-197.471,0.0,190.995,0.518259582041,52,-197.537,2.68636e+10,850.349273669,0.518094988912,10.051965951919556,190.811,-0.0891847416695,24.014,113.827458116,63.156344175338745,0.00996409,190.926710481
406,55.7686,0.487261156898,0.14184999465942383,0.0630188,26962.024070501328,488.47499209,5.2715655765,1.2591853141784668,307.884382505,340.334228498,191.546861778,0.993727,-196.091,0.0,191.707,0.487261156898,53,-196.154,2.68515e+10,773.808044521,0.487374094538,10.246246337890625,191.537,-0.192743190817,24.0136,104.979352689,63.8130567073822,0.00965039,191.642053325
407,55.8748,0.325440372194,0.14046859741210938,0.0623169,27026.28554534912,490.816086599,5.27830919808,1.2442190647125244,310.079123044,332.536378631,191.614176172,0.993869,-194.896,0.0,191.775,0.325440372194,53,-194.958,2.69158e+10,835.374642369,0.325556050063,10.29129433631897,191.605,-0.915905266267,24.016,96.4747010428,64.14198541641235,0.00696647,191.712010648
408,56.3558,0.636898372039,0.14269781112670898,0.0638885,27090.183401823044,480.202294245,5.29682986655,1.2446258068084717,306.251239412,316.816692243,191.79441034,0.993862,-196.829,0.0,191.968,0.636898372039,54,-196.892,2.69132e+10,696.690896933,0.63684669257,10.236252546310425,191.785,0.52253128255,24.0159,82.8124853235,63.776530504226685,0.00912397,191.898392526
409,55.847,0.621636421822,0.13683032989501953,0.0695038,27153.93181204796,469.04036735,5.27113133166,1.203221321105957,302.299878201,306.699597986,191.679944847,0.99389,-198.449,0.0,191.865,0.621636421822,55,-198.518,2.69266e+10,679.065702359,0.621879786296,9.953696250915527,191.672,0.688362874931,24.0164,82.1837695232,63.629467248916626,0.00950247,191.795082059
410,56.1513,0.452198706162,0.14235472679138184,0.0582275,27218.009101867676,475.474315832,5.2758286648,1.2032537460327148,303.696502597,296.578352642,192.200898915,0.993713,-194.778,0.0,192.384,0.452198706162,54,-194.836,2.68452e+10,858.997708838,0.452219305601,10.107894897460938,192.192,-0.0580662510924,24.0134,91.3140477496,63.955525159835815,0.00982381,192.313975676
411,55.1755,0.152608569197,0.14185833930969238,0.0911407,27282.791628599167,496.011840366,5.24765374356,1.1725566387176514,311.51580723,367.129905101,192.371368226,0.993614,-197.211,0.0,192.537,0.152608569197,52,-197.302,2.67993e+10,947.119800675,0.15261174329,9.960322856903076,192.362,-75.7737946859,24.0116,93.122406299,64.66231393814087,0.00906497,192.468389206
412,55.4342,0.565638731289,0.13576865196228027,0.0610962,27347.283279418945,496.976896448,5.24545283151,1.127539873123169,311.539376695,317.88820592,192.629384558,0.993501,-199.647,0.0,192.811,0.565638731289,52,-199.708,2.67478e+10,764.299989218,0.56550185277,9.651119709014893,192.621,0.347849341878,24.0097,102.775534644,64.36922264099121,0.00962815,192.746824013
413,55.3457,0.148848363856,0.13717055320739746,0.067337,27412.222308158875,463.485386177,5.24701023457,1.147275686264038,299.821656317,285.642178964,192.496429941,0.993495,-197.344,0.0,192.675,0.148848363856,56,-197.411,2.67442e+10,669.903057693,0.148834510972,9.69639277458191,192.488,-13.8805538033,24.0096,85.2892970773,64.82266664505005,0.00921731,192.606568721
414,56.0023,0.547728862965,0.1393897533416748,0.0624237,27477.161985635757,490.687904603,5.27576151936,1.1498425006866455,309.083120954,278.186968704,193.142656305,0.993507,-196.565,0.0,193.315,0.547728862965,53,-196.628,2.67488e+10,751.905445567,0.547547755076,9.928690433502197,193.135,0.266670919204,24.0098,99.8446761715,64.81566619873047,0.00962553,193.246746359
415,56.4111,0.663400418644,0.13660073280334473,0.0674591,27542.107442617416,503.555767393,5.28485386359,1.1432199478149414,313.804092063,308.476251227,192.811189785,0.993474,-201.744,0.0,192.987,0.663400418644,51,-201.811,2.67353e+10,714.141434264,0.663335111228,9.839807510375977,192.804,0.463851735401,24.0093,103.949355671,64.82246088981628,0.00932633,192.919531968
416,55.652,0.46018537556,0.13834238052368164,0.0534973,27606.978323936462,496.039245208,5.25215022037,1.1459810733795166,311.479055543,320.951049073,193.017744363,0.993492,-197.215,0.0,193.182,0.46018537556,53,-197.269,2.67449e+10,787.539628362,0.46008054156,9.894045352935791,193.01,-0.47593173749,24.0096,106.097876684,64.73268842697144,0.00983494,193.117722231
417,54.9564,0.555289758934,0.1389923095703125,0.0697632,27671.772528409958,507.545577231,5.2432374168,1.1686723232269287,314.796863158,306.203828046,193.1945736,0.993481,-198.354,0.0,193.367,0.555289758934,51,-198.424,2.67414e+10,919.308964213,0.555368303275,9.959672927856445,193.188,0.308201399744,24.0095,120.691930094,64.66474151611328,0.00929867,193.297799892
418,56.2955,0.435527507949,0.1401534080505371,0.0736542,27736.528582811356,483.305183745,5.2809825328,1.2122795581817627,308.071600733,368.446703656,193.089173778,0.993405,-194.814,0.0,193.26,0.435527507949,54,-194.887,2.67074e+10,738.870661206,0.435314016128,9.954601049423218,193.082,-0.665443613592,24.0082,80.7213344712,64.62512969970703,0.00829774,193.192328195
419,55.0168,0.679069113472,0.14159917831420898,0.104691,27800.9339492321,474.566999005,5.2494069986,1.2757806777954102,303.876811336,328.393784038,193.359230793,0.99349,-198.718,0.0,193.516,0.679069113472,55,-198.823,2.67463e+10,819.036834327,0.679144217482,10.160481214523315,193.352,0.698871072244,24.0097,96.277804547,64.28432631492615,0.00944119,193.454507194
