AverageReturn,AbsLearnSignalNew,AverageAbsQ,AverageY,Entropy,dLoss,AverageAbsY,Perplexity,MeanKLBefore,AverageQ,LossAfter,ItrTime,ExplainedVariance,EnvExecTime,StdReturn,Time,MinReturn,AbsLearnSignalOld,PolicyExecTime,AverageQLoss,MaxReturn,AverageAbsQYDiff,Iteration,AbsLearnSignal,MeanKL,AverageDiscountedReturn,ProcessExecTime,AveragePolicyStd,NumTrajs,LossBefore
366.066417309,0.627441263461,164.593,164.474589835,24.1456,0.106186,164.532010203,3.06408e+10,0.0,164.467,-174.535,56.224042654037476,0.434084446517,9.809056758880615,100.581657022,14359.085720062256,217.96408525,0.627582307458,1.1140508651733398,74.0188,841.564243219,5.92619903336,256,0.627441263461,0.00981573,250.271765297,0.1516585350036621,1.00142,65,-174.429
373.582338239,0.655058959155,164.692,164.57574848,24.1456,0.0956268,164.632375715,3.06395e+10,0.0,164.568,-171.517,55.66550588607788,0.576301769251,9.618204593658447,69.2434190021,14414.897691249847,231.000095997,0.654692803827,1.0819501876831055,73.8706,582.693766247,5.92128673129,257,0.655058959155,0.00784869,255.879207641,0.1454174518585205,1.00142,63,-171.421
366.780702657,0.56936725091,164.19,164.074919317,24.1468,0.100479,164.130612508,3.06768e+10,0.0,164.069,-168.343,56.3614068031311,0.200844844666,9.974876642227173,93.8214024909,14471.399704933167,218.765885977,0.56948236054,1.1206395626068115,72.2167,631.603761379,5.87065362766,258,0.56936725091,0.00866548,249.77704502,0.1492478847503662,1.00149,63,-168.242
353.754339948,0.584178355496,164.144,164.026114872,24.1444,0.107544,164.082618538,3.0603e+10,0.0,164.019,-170.771,57.006314277648926,0.28037067293,9.845183849334717,56.8165749229,14528.54676246643,231.383249758,0.584501127657,1.119614839553833,72.2521,469.010434879,5.8389360303,259,0.584178355496,0.00983652,246.589318368,0.15067625045776367,1.00134,66,-170.664
372.370091433,0.594477240859,164.096,163.986080778,24.1453,0.127151,164.038261818,3.06324e+10,0.0,163.978,-175.769,56.763676166534424,0.453553726185,9.615970849990845,82.5194620837,14585.457397222519,223.415114836,0.594525908159,1.0768115520477295,70.1578,607.869365442,5.77033471853,260,0.594477240859,0.00980355,254.743627379,0.1461470127105713,1.0014,64,-175.642
375.316613832,0.673716174243,163.587,163.474137673,24.1427,0.0993958,163.530005568,3.05507e+10,0.0,163.468,-166.329,55.90366768836975,0.614812139055,9.680117845535278,85.7706842921,14641.504157543182,224.223030301,0.673994611129,1.093670129776001,69.0333,620.152743176,5.72332615638,261,0.673716174243,0.00923617,255.097498703,0.14652538299560547,1.00124,62,-166.229
380.212726714,0.702982760863,162.885,162.778733434,24.1437,0.135559,162.827860271,3.0584e+10,0.0,162.772,-171.966,53.44683527946472,0.6619979756,9.292805433273315,77.5068779819,14695.081986904144,257.526913427,0.70320177369,1.0358798503875732,68.6886,611.619967331,5.68634541711,262,0.702982760863,0.00862397,258.055211697,0.14233970642089844,1.00131,62,-171.831
388.226711357,0.465663235008,162.708,162.598501381,24.1437,0.103882,162.651536475,3.05822e+10,0.0,162.59,-175.46,53.30294609069824,-0.180648017551,9.43705415725708,65.7629983501,14748.519468545914,273.617936771,0.465772956099,1.0588657855987549,65.661,526.390808423,5.59144671472,263,0.465663235008,0.00996308,262.471046393,0.14345502853393555,1.00131,61,-175.357
380.651723321,0.540127187924,162.788,162.678322001,24.1419,0.107346,162.731336913,3.05287e+10,0.0,162.671,-170.844,53.27990698814392,0.411965337712,8.935314655303955,91.3216929969,14801.932415246964,205.740504803,0.539763447979,1.018428087234497,65.7529,670.877851827,5.57182894255,264,0.540127187924,0.00585294,257.357206693,0.13943219184875488,1.0012,62,-170.736
377.93401267,0.570438086454,162.35,162.237356532,24.1415,0.0935669,162.2928197,3.0514e+10,0.0,162.231,-172.568,52.46136522293091,0.34241682573,8.897597074508667,83.4454117697,14854.531304597855,225.68823102,0.570432928794,0.9807186126708984,63.3901,745.941646438,5.47216475995,265,0.570438086454,0.00933733,256.910363017,0.1354670524597168,1.00117,63,-172.474
371.046818557,0.564738667845,162.477,162.360508479,24.1406,0.0931396,162.415936739,3.04894e+10,0.0,162.354,-173.093,51.854368686676025,0.0854024469703,8.52269721031189,83.7091998681,14906.518661737442,249.806077359,0.564855981838,0.9350752830505371,63.3288,621.159131514,5.45483656094,266,0.564738667845,0.00987164,254.415273673,0.13118362426757812,1.00113,65,-173.0
390.259445932,0.497648580706,161.912,161.801284486,24.1406,0.0682678,161.851469986,3.04879e+10,0.0,161.795,-169.722,52.51127076148987,0.406585460394,8.617023468017578,77.6909834244,14959.164617061615,245.625594165,0.497334234273,0.954857349395752,60.7116,610.915747516,5.35524513922,267,0.497648580706,0.00663381,262.563279988,0.13120150566101074,1.00112,61,-169.654
379.418681086,0.483827912653,161.299,161.1892347,24.1407,0.0877533,161.243359398,3.04907e+10,0.0,161.182,-172.696,54.149075984954834,-0.0172165162491,8.921754598617554,65.2715554527,15013.449292182922,279.218221609,0.483725264904,1.0077180862426758,58.534,638.039352566,5.26945003283,268,0.483827912653,0.00941487,258.985593061,0.13774466514587402,1.00113,63,-172.608
364.349004889,0.738775613377,161.653,161.553713252,24.1429,0.0996552,161.598404395,3.0557e+10,0.0,161.548,-168.437,55.57487106323242,0.745053466338,8.979945182800293,68.4834973521,15069.202770709991,209.60325438,0.738148530403,1.0958385467529297,57.5376,591.39135606,5.21764147937,269,0.738775613377,0.0097422,252.436561382,0.15184545516967773,1.00126,67,-168.337
395.73115899,0.66101838058,161.593,161.492630534,24.1425,0.0891113,161.535001321,3.05471e+10,0.0,161.486,-172.561,57.65436506271362,0.642147017722,9.44249415397644,90.2708761428,15127.063145399094,198.551731382,0.66088109217,1.1737995147705078,56.7085,678.434928322,5.17766356252,270,0.66101838058,0.00972463,265.507095145,0.16295170783996582,1.00124,62,-172.471
373.255024103,0.493322025545,161.681,161.579706828,24.1429,0.0923004,161.625796189,3.05596e+10,0.0,161.572,-167.425,56.64503073692322,-0.0384895921068,9.515081644058228,92.8070531127,15183.840813398361,252.908073582,0.493005790257,1.095703125,54.9624,829.843773371,5.10553773295,271,0.493322025545,0.00962565,254.980099412,0.1455211639404297,1.00126,66,-167.333
382.697588153,0.556190120971,161.076,160.973614607,24.1439,0.0879364,161.019052643,3.05894e+10,0.0,160.967,-168.251,54.862178564071655,0.360810746303,9.363372087478638,81.8213651656,15238.8422164917,248.630676027,0.555331662511,1.0896048545837402,54.5295,618.936621694,5.07302625022,272,0.556190120971,0.00939917,259.879596403,0.14728641510009766,1.00132,64,-168.163
379.426661675,0.653481978017,161.293,161.186765573,24.1429,0.0799866,161.233594047,3.05596e+10,0.0,161.181,-167.36,53.05965542793274,0.673470746446,9.008345127105713,67.6233167623,15292.02450299263,256.847505054,0.653447256851,1.014841079711914,54.406,615.770600309,5.07377008899,273,0.653481978017,0.0096153,259.174559338,0.13817858695983887,1.00126,64,-167.28
378.697808571,0.688145530976,161.671,161.576725248,24.1437,0.107513,161.619387708,3.05838e+10,0.0,161.57,-168.474,53.80330848693848,0.776411710605,9.271240472793579,61.0883967313,15345.96572971344,276.278723971,0.687933905108,1.055375099182129,54.2372,569.249807382,5.04714545592,274,0.688145530976,0.0094336,258.912012864,0.14409756660461426,1.00131,65,-168.367
356.998855001,0.656974268393,161.163,161.055263817,24.1428,0.0951385,161.107663542,3.0555e+10,0.0,161.05,-166.294,53.48943567276001,0.682914285544,9.292372703552246,74.2889010254,15399.596478939056,238.266135001,0.656658287377,1.0797605514526367,53.4467,718.457484682,5.02462801362,275,0.656974268393,0.00979317,248.538287118,0.14900541305541992,1.00125,70,-166.199
354.937183068,0.56835185248,161.262,161.153720656,24.1405,0.0858459,161.20407286,3.04837e+10,0.0,161.148,-165.926,53.415226221084595,0.3830934592,9.144768476486206,68.8476049602,15453.148390293121,217.336373311,0.568485417519,1.0674526691436768,52.9013,584.030310909,4.99887199026,276,0.56835185248,0.00973005,247.800811966,0.14207673072814941,1.00112,69,-165.84
365.590919103,0.297266837849,160.625,160.518613969,24.1406,0.0638885,160.569710416,3.0488e+10,0.0,160.514,-168.731,52.93029069900513,-1.21726162283,9.230723857879639,80.9505982046,15506.210505485535,223.480754415,0.297062311819,1.0685656070709229,52.456,581.438728855,4.97544831996,277,0.297266837849,0.00894326,252.71223919,0.1435701847076416,1.00112,69,-168.667
362.465674104,0.534951611001,160.417,160.311393469,24.1404,0.0627747,160.36040583,3.04814e+10,0.0,160.305,-164.093,53.10114240646362,0.480259532032,9.065971374511719,87.8847484526,15559.434204339981,186.326699477,0.534343900823,1.0546705722808838,51.9868,727.248686462,4.95730636753,278,0.534951611001,0.00539757,250.476536459,0.14505672454833984,1.00111,69,-164.03
364.043607005,0.534145108599,160.257,160.153620735,24.1406,0.103928,160.20399052,3.04871e+10,0.0,160.147,-167.752,53.04997158050537,0.110797280767,9.367594242095947,80.3007536971,15612.612181186676,195.978410799,0.533820919206,1.0789742469787598,53.4207,605.029567446,4.99937668234,279,0.534145108599,0.00951561,251.211912074,0.1446685791015625,1.00112,68,-167.648
358.40342187,0.457867007889,160.382,160.280660303,24.1416,0.157059,160.325793565,3.05195e+10,0.0,160.275,-166.893,54.28796339035034,0.24130541417,9.307273387908936,80.7647304153,15667.029425144196,183.917894808,0.45795215382,1.0873639583587646,52.823,607.166611957,4.97337427517,280,0.457867007889,0.00947184,248.600273338,0.14518022537231445,1.00118,69,-166.736
364.784055575,0.0820154575163,160.498,160.399407905,24.1466,0.0457153,160.445007259,3.06729e+10,0.0,160.394,-167.18,54.54307293891907,-295.427577451,9.701920509338379,84.6440760896,15721.698167085648,237.561607306,0.0820181670359,1.1196677684783936,52.3584,652.985316371,4.95536269517,281,0.0820154575163,0.00552237,251.713961323,0.14950942993164062,1.00148,69,-167.134
359.480359373,0.655857111377,160.819,160.716471979,24.1458,0.0998688,160.763245245,3.06484e+10,0.0,160.71,-167.169,53.97748804092407,0.567028264289,9.340223789215088,87.7547191535,15775.802988767624,217.712677503,0.655509512551,1.0951852798461914,51.9133,646.805895369,4.9496274689,282,0.655857111377,0.00989459,248.741120241,0.14722704887390137,1.00143,69,-167.069
368.824371395,0.670826865532,160.963,160.861825697,24.1435,0.0810547,160.90525668,3.05774e+10,0.0,160.856,-171.386,54.648165702819824,0.60858444154,9.526107788085938,82.8543544477,15830.567016839981,243.962949329,0.670460630037,1.1276211738586426,52.7228,598.16354526,4.98143268714,283,0.670826865532,0.00983842,253.663912329,0.14917325973510742,1.00129,68,-171.305
362.228654141,0.472566003714,161.219,161.121669669,24.1397,0.0727234,161.163709197,3.04614e+10,0.0,161.116,-168.547,53.93646454811096,0.039383848748,9.337714910507202,80.8098190985,15884.621622800827,215.958318351,0.472218274604,1.0944170951843262,52.6197,582.629904085,4.97531369919,284,0.472566003714,0.00897709,250.551873252,0.14565277099609375,1.00107,69,-168.474
364.363890361,0.432541838847,161.62,161.525755742,24.1421,0.0797272,161.569551111,3.05334e+10,0.0,161.52,-166.134,55.45956349372864,0.0355934581981,9.154812335968018,73.0480820831,15940.206991910934,217.818705369,0.432516906649,1.0787317752838135,52.6518,633.116316002,4.9762553916,285,0.432541838847,0.00884621,252.459529286,0.14337539672851562,1.00121,69,-166.054
348.662907124,0.556220161474,161.404,161.303000445,24.1437,0.0774078,161.348218773,3.05815e+10,0.0,161.298,-163.755,56.681220293045044,0.486352695911,9.496806144714355,77.3193001571,15997.064405679703,192.920638716,0.555605464058,1.1895639896392822,52.104,573.097045443,4.95102446843,286,0.556220161474,0.00752843,244.537644665,0.15762901306152344,1.0013,72,-163.677
356.655687787,0.719267055517,161.651,161.555668675,24.1404,0.0969849,161.599249603,3.04809e+10,0.0,161.551,-169.507,56.305291175842285,0.704286224658,9.455534934997559,77.9122288236,16053.519928216934,210.921661766,0.719541511929,1.200390338897705,52.0563,623.398107148,4.95876109525,287,0.719267055517,0.00946626,248.094308806,0.15950703620910645,1.00111,70,-169.41
380.92331168,0.574569897509,161.569,161.477281298,24.1402,0.0783997,161.519256738,3.04748e+10,0.0,161.472,-167.889,56.205345153808594,0.546831988215,9.205421209335327,77.0148127593,16109.877574443817,253.426703274,0.574576685584,1.0776453018188477,52.4224,608.026943133,4.96543520545,288,0.574569897509,0.00930374,259.327148691,0.14537501335144043,1.00109,66,-167.81
363.77467432,0.245639353913,161.527,161.433096762,24.1382,0.0455627,161.474271377,3.04153e+10,0.0,161.428,-167.586,55.8732213973999,-1.97200181434,9.219152927398682,101.98504194,16165.889731884003,215.755662171,0.245635592937,1.0807912349700928,51.9722,768.126999714,4.94899272478,289,0.245639353913,0.00453833,250.187322185,0.14527678489685059,1.00098,69,-167.54
380.149355019,0.416597762102,161.738,161.641582104,24.1383,0.0759888,161.683694556,3.04172e+10,0.0,161.636,-168.298,54.02964472770691,-0.331045422899,9.129598379135132,102.792214066,16220.055715322495,234.249500198,0.416396334327,1.064600944519043,52.1315,809.992476382,4.94328246412,290,0.416597762102,0.00979001,257.532046017,0.14378595352172852,1.00098,66,-168.222
361.918167065,0.295733513784,162.115,162.019538489,24.1415,0.106552,162.059240309,3.05148e+10,0.0,162.014,-167.287,55.33991193771362,-4.72529324809,9.176918983459473,90.6573086164,16275.522777795792,220.482038916,0.295711112621,1.046870231628418,51.0463,707.796744903,4.91110564862,291,0.295733513784,0.00728255,249.937028189,0.1432645320892334,1.00117,69,-167.181
383.811802584,0.512157569911,162.353,162.257138616,24.1439,0.100494,162.298644731,3.05893e+10,0.0,162.252,-173.444,55.57085466384888,0.265640909504,9.223737239837646,95.4979085841,16331.231570720673,240.717797431,0.51226868121,1.072807788848877,51.6475,611.829781994,4.93560531628,292,0.512157569911,0.00975842,259.605632889,0.14285802841186523,1.00131,65,-173.343
379.46600836,0.361070596491,162.48,162.385492262,24.1419,0.0880737,162.425979919,3.05289e+10,0.0,162.381,-170.138,55.96712303161621,-1.04076477667,9.512507915496826,117.284665094,16387.332679748535,194.487986651,0.360824266784,1.1134376525878906,50.4801,960.528348184,4.9090100603,293,0.361070596491,0.00742611,256.0970794,0.15047025680541992,1.0012,66,-170.05
377.715863403,0.235992160137,162.86,162.761547717,24.1444,0.0570831,162.80239732,3.06036e+10,0.0,162.757,-173.235,55.99568057060242,-3.38339381585,9.37169623374939,80.6074672558,16443.464631319046,185.971019626,0.235940909112,1.0838227272033691,49.6738,693.327039861,4.86247975119,294,0.235992160137,0.00973027,257.915282369,0.1474752426147461,1.00134,66,-173.178
380.078690049,0.354789028798,163.199,163.101119817,24.1434,0.08078,163.143870578,3.05726e+10,0.0,163.095,-169.284,54.300594091415405,-3.73541472508,9.241060495376587,100.963583309,16497.894774198532,216.914011602,0.354706602303,1.0584766864776611,50.1779,731.444184222,4.90485484255,295,0.354789028798,0.00984929,257.457501869,0.14474010467529297,1.00128,67,-169.203
375.923503077,0.470306588967,163.496,163.395365446,24.1425,0.0886688,163.437871528,3.05475e+10,0.0,163.391,-170.109,53.26438760757446,-0.321477231937,9.249027490615845,76.7324482082,16551.2875187397,218.338379622,0.470030448294,1.0583090782165527,50.8773,590.518327717,4.91307897327,296,0.470306588967,0.00953569,257.199713683,0.14562201499938965,1.00123,66,-170.02
392.384920969,0.21180647895,163.785,163.686743915,24.143,0.0885925,163.731050671,3.05615e+10,0.0,163.682,-174.018,52.66533160209656,-3.97809172951,9.183363676071167,95.0930197596,16604.08907008171,236.9448324,0.211788793651,1.0484075546264648,49.4105,853.740887132,4.87210761623,297,0.21180647895,0.00922334,263.37874376,0.14342951774597168,1.00126,64,-173.929
403.018174336,0.300551387626,164.259,164.159572165,24.1441,0.0930939,164.205087916,3.05956e+10,0.0,164.154,-170.187,53.2719361782074,-0.94978702613,9.181773900985718,97.2099403226,16657.49054288864,224.038638114,0.300382626358,1.029158592224121,49.4928,878.898304997,4.87743056539,298,0.300551387626,0.00837849,267.636195489,0.13930106163024902,1.00133,61,-170.093
398.525223621,0.593360111805,164.387,164.293027241,24.143,0.0641937,164.333024214,3.0562e+10,0.0,164.287,-175.876,53.18856596946716,0.46046936819,9.02087926864624,82.7651999408,16710.812208652496,243.151978366,0.592966745281,1.039090633392334,50.0222,647.198539287,4.90858079974,299,0.593360111805,0.00644692,266.814228977,0.14136362075805664,1.00126,62,-175.812
435.657844291,0.474767188696,164.709,164.607144745,24.142,0.106476,164.650142484,3.05301e+10,0.0,164.604,-179.15,53.37828183174133,-0.0145860184612,9.230491638183594,115.218804627,16764.31847167015,265.715334325,0.474835180371,1.0672786235809326,49.9437,851.838330635,4.88543298719,300,0.474767188696,0.00915948,279.774846164,0.14134931564331055,1.0012,56,-179.044
419.796788167,0.322273118835,164.716,164.630038672,24.1399,0.0652008,164.667211693,3.0467e+10,0.0,164.624,-176.668,53.27284646034241,-1.00065741739,8.845574140548706,139.094024968,16817.724740982056,236.864576076,0.322290739499,1.0155813694000244,50.7656,1002.86561244,4.92234084976,301,0.322273118835,0.00998144,272.16862009,0.13706183433532715,1.00108,59,-176.602
418.760573896,0.385544155745,165.177,165.086480471,24.1375,0.127319,165.124614367,3.0395e+10,0.0,165.082,-177.854,55.57602620124817,-1.48050348813,9.405354499816895,94.6879912627,16873.434285402298,243.825573918,0.385446482667,1.14674973487854,50.938,679.167260637,4.94259059301,302,0.385544155745,0.00688824,274.809123841,0.15153884887695312,1.00094,60,-177.727
400.895236598,0.6380902251,165.242,165.154939439,24.1377,0.0752411,165.190229564,3.03987e+10,0.0,165.15,-169.582,55.46441912651062,0.450313660478,9.292058229446411,83.3593745187,16929.074336767197,260.592721954,0.63805348252,1.1105494499206543,51.9805,700.013888972,4.99801920359,303,0.6380902251,0.00959002,267.707892635,0.15067553520202637,1.00095,62,-169.507
